DateTime,measuring,value
2023-02-14 01:30:00,,
2023-02-14 02:30:00,,
2023-02-14 03:30:00,,
2023-02-14 04:30:00,,
2023-02-14 05:30:00,,
2023-02-14 06:30:00,1067.5900000000001,1.2230407123100004
2023-02-14 07:30:00,,
2023-02-14 08:30:00,,
2023-02-14 09:30:00,,
2023-02-14 10:30:00,,
2023-02-14 11:30:00,,
2023-02-14 12:30:00,,
2023-02-14 13:30:00,715.4733333333334,0.8196526899266666
2023-02-14 14:30:00,805.02125,0.92223958919125
2023-02-14 15:30:00,748.5825,0.8575828492425
2023-02-14 16:30:00,1001.6625,1.1475135749624998
2023-02-14 17:30:00,1156.5925000000002,1.3250027773325002
2023-02-14 18:30:00,1124.6125,1.2883662015125001
2023-02-14 19:30:00,1093.72875,1.2529854995587502
2023-02-14 20:30:00,1091.5825,1.2505267362425
2023-02-14 21:30:00,1092.76375,1.25187998687375
2023-02-14 22:30:00,1066.88375,1.22223162595375
2023-02-14 23:30:00,1060.1825,1.2145546136425
2023-02-15 00:30:00,1061.77125,1.21637469994125
2023-02-15 01:30:00,1048.4924999999998,1.2011624444325
2023-02-15 02:30:00,1066.98625,1.2223490508762502
2023-02-15 03:30:00,1065.06,1.2201423215400002
2023-02-15 04:30:00,1061.11,1.21561716599
2023-02-15 05:30:00,1065.4724999999999,1.2206148852525
2023-02-15 06:30:00,1063.54875,1.2184110199387501
2023-02-15 07:30:00,1068.34,1.22389991906
2023-02-15 08:30:00,1061.9837499999999,1.21661814185375
2023-02-15 09:30:00,919.14625,1.0529822163162499
2023-02-15 10:30:00,796.39125,0.91235298352125
2023-02-15 11:30:00,871.1775,0.9980287845975
2023-02-15 12:30:00,1004.5375,1.1508072008375
2023-02-15 13:30:00,1042.8075000000001,1.1946496572675
2023-02-15 14:30:00,1062.5025,1.2172124265225
2023-02-15 15:30:00,1084.515,1.2424301446350001
2023-02-15 16:30:00,1080.34875,1.23765725113875
2023-02-15 17:30:00,1044.9875,1.1971470848875
2023-02-15 18:30:00,1038.8912500000001,1.1901631660212502
2023-02-15 19:30:00,1062.88375,1.21764918995375
2023-02-15 20:30:00,1071.8000000000002,1.2278637262
2023-02-15 21:30:00,1065.3275,1.2204487719475001
2023-02-15 22:30:00,1059.02125,1.21322427519125
2023-02-15 23:30:00,1045.7037500000001,1.19796762733375
2023-02-16 00:30:00,1038.07,1.18922233463
2023-02-16 01:30:00,1060.335,1.214729319015
2023-02-16 02:30:00,1055.89625,1.20964424706625
2023-02-16 03:30:00,1053.3500000000001,1.2067272401500002
2023-02-16 04:30:00,1054.91125,1.20851582220125
2023-02-16 05:30:00,1058.96125,1.21315553865125
2023-02-16 06:30:00,1061.4899999999998,1.2160524974099998
2023-02-16 07:30:00,1062.02625,1.21666683023625
2023-02-16 08:30:00,972.7875,1.1144341150875001
2023-02-16 09:30:00,572.5350000000001,0.655901248815
2023-02-16 10:30:00,885.58,1.0145284182200003
2023-02-16 11:30:00,967.4225,1.1082879228025
2023-02-16 12:30:00,1063.76625,1.2186601898962501
2023-02-16 13:30:00,1059.74125,1.2140491136712501
2023-02-16 14:30:00,689.3175,0.7896883318575001
2023-02-16 15:30:00,1029.9725,1.1799457657525
2023-02-16 16:30:00,1062.1625,1.2168229194625
2023-02-16 17:30:00,1067.11625,1.22249798004625
2023-02-16 18:30:00,1078.9,1.2359975501
2023-02-16 19:30:00,1080.60625,1.2379522454562502
2023-02-16 20:30:00,1070.1399999999999,1.22596201526
2023-02-16 21:30:00,1074.9175,1.2314351622575002
2023-02-16 22:30:00,1066.28,1.22153996452
2023-02-16 23:30:00,1064.065,1.219002440585
2023-02-17 00:30:00,1057.61875,1.2116175585687503
2023-02-17 01:30:00,1067.9099999999999,1.2234073071899998
2023-02-17 02:30:00,1067.15625,1.22254380440625
2023-02-17 03:30:00,1063.68125,1.21856281313125
2023-02-17 04:30:00,1057.50875,1.21149154157875
2023-02-17 05:30:00,1055.11375,1.20874780802375
2023-02-17 06:30:00,1057.73875,1.21175503164875
2023-02-17 07:30:00,1070.6175,1.2265090435575
2023-02-17 08:30:00,1099.625,1.259740296625
2023-02-17 09:30:00,1077.725,1.2346514595250002
2023-02-17 10:30:00,1062.5425,1.2172582508825
2023-02-17 11:30:00,773.0887499999999,0.8856574297987501
2023-02-17 12:30:00,549.56,0.62958088204
2023-02-17 13:30:00,661.99,0.7583817019100001
2023-02-17 14:30:00,986.70875,1.13038242437875
2023-02-17 15:30:00,1054.07625,1.20755923868625
2023-02-17 16:30:00,1061.76,1.2163618118400001
2023-02-17 17:30:00,1066.92125,1.22227458629125
2023-02-17 18:30:00,1054.9875,1.2086031748875001
2023-02-17 19:30:00,1052.24625,1.20546277421625
2023-02-17 20:30:00,1061.88375,1.21650358095375
2023-02-17 21:30:00,1051.09625,1.20414532386625
2023-02-17 22:30:00,1039.34625,1.19068441811625
2023-02-17 23:30:00,1036.90875,1.18789199617875
2023-02-18 00:30:00,1048.585,1.201268413265
2023-02-18 01:30:00,1035.9025000000001,1.1867392271225001
2023-02-18 02:30:00,1028.2462500000001,1.1779681582162502
2023-02-18 03:30:00,1035.75375,1.1865688177837501
2023-02-18 04:30:00,919.92875,1.05387865535875
2023-02-18 05:30:00,974.81,1.11675110929
2023-02-18 06:30:00,977.0425,1.1193086813825
2023-02-18 07:30:00,695.385,0.796639314465
2023-02-18 08:30:00,784.18125,0.8983650976312499
2023-02-18 09:30:00,893.53625,1.02364316982625
2023-02-18 10:30:00,1002.2950000000001,1.148238172655
2023-02-18 11:30:00,1024.405,1.173567587645
2023-02-18 12:30:00,912.4175,1.0452736997575
2023-02-18 13:30:00,,
2023-02-18 14:30:00,,
2023-02-18 15:30:00,,
2023-02-18 16:30:00,,
2023-02-18 17:30:00,,
2023-02-18 18:30:00,881.5675,1.0099316621074999
2023-02-18 19:30:00,736.76125,0.84404031885125
2023-02-18 20:30:00,905.075,1.036862065675
2023-02-18 21:30:00,940.51,1.07745672059
2023-02-18 22:30:00,1056.995,1.2109029849550002
2023-02-18 23:30:00,926.83625,1.06179194952625
2023-02-19 00:30:00,914.99375,1.0482250749437498
2023-02-19 01:30:00,996.7175,1.1418485384575
2023-02-19 02:30:00,1010.84125,1.15802883357125
2023-02-19 03:30:00,1038.70625,1.1899512283562501
2023-02-19 04:30:00,1046.52875,1.19891275475875
2023-02-19 05:30:00,1048.69875,1.20139872628875
2023-02-19 06:30:00,1052.3625,1.2055959512625
2023-02-19 07:30:00,1048.7962499999999,1.20151042316625
2023-02-19 08:30:00,1045.69875,1.19796189928875
2023-02-19 09:30:00,1033.50625,1.1839940615562499
2023-02-19 10:30:00,847.4124999999999,0.9708033867125001
2023-02-19 11:30:00,644.6825,0.7385540741425001
2023-02-19 12:30:00,979.89375,1.12257509904375
2023-02-19 13:30:00,1030.4825,1.1805300263425003
2023-02-19 14:30:00,1040.1712499999999,1.19162954554125
2023-02-19 15:30:00,1043.85,1.19584395465
2023-02-19 16:30:00,1048.1125,1.2007271130125
2023-02-19 17:30:00,881.54625,1.0099073179162499
2023-02-19 18:30:00,915.4499999999999,1.04874775905
2023-02-19 19:30:00,1060.51875,1.21493982466875
2023-02-19 20:30:00,1069.7725,1.2255410039524999
2023-02-19 21:30:00,1072.6575,1.2288460859175
2023-02-19 22:30:00,1068.82625,1.22445697143625
2023-02-19 23:30:00,1064.91625,1.21997764024625
2023-02-20 00:30:00,1040.0237499999998,1.19146056821375
2023-02-20 01:30:00,1000.19875,1.14583668978875
2023-02-20 02:30:00,1074.3975,1.2308394455775
2023-02-20 03:30:00,1064.2475000000002,1.2192115142275002
2023-02-20 04:30:00,1060.0162500000001,1.2143641561462502
2023-02-20 05:30:00,1059.2549999999999,1.2134920612949998
2023-02-20 06:30:00,1060.95,1.21543386855
2023-02-20 07:30:00,1061.23875,1.2157646631487502
2023-02-20 08:30:00,1062.67375,1.2174086120637502
2023-02-20 09:30:00,1054.6287499999999,1.20819218765875
2023-02-20 10:30:00,1059.86625,1.2141923147962501
2023-02-20 11:30:00,1066.6025,1.2219094234225
2023-02-20 12:30:00,1054.735,1.208313908615
2023-02-20 13:30:00,1057.98875,1.21204143389875
2023-02-20 14:30:00,1059.195,1.213423324755
2023-02-20 15:30:00,1054.5525,1.2081048349725
2023-02-20 16:30:00,1058.58,1.21271877522
2023-02-20 17:30:00,1058.275,1.212369364475
2023-02-20 18:30:00,1057.0674999999999,1.2109860416075
2023-02-20 19:30:00,1056.5549999999998,1.210398916995
2023-02-20 20:30:00,1053.83125,1.20727856448125
2023-02-20 21:30:00,1055.0412500000002,1.2086647513712503
2023-02-20 22:30:00,1044.6375,1.1967461217375002
2023-02-20 23:30:00,1040.79,1.1923383911099998
2023-02-21 00:30:00,1041.9987500000002,1.1937231459887503
2023-02-21 01:30:00,1039.8287500000001,1.19123717445875
2023-02-21 02:30:00,1042.81875,1.1946625453687498
2023-02-21 03:30:00,1046.8300000000002,1.1992578694700002
2023-02-21 04:30:00,1044.2537499999999,1.1963064942837498
2023-02-21 05:30:00,1043.13375,1.19502341220375
2023-02-21 06:30:00,1046.6924999999999,1.1991003482325
2023-02-21 07:30:00,1050.46,1.2034164301399999
2023-02-21 08:30:00,1048.945,1.201680832505
2023-02-21 09:30:00,1038.28875,1.18947293659875
2023-02-21 10:30:00,1030.89625,1.1810040220662499
2023-02-21 11:30:00,906.7925,1.0388296491325002
2023-02-21 12:30:00,757.26,0.8675238713400001
2023-02-21 13:30:00,941.26,1.07831592734
2023-02-21 14:30:00,1009.0125,1.1559338011125
