DateTime,latitude,longitude,measuring,raw measuring,Hour,value,UPPER LIMIT,LOWER LIMIT,Diff,Max Diff,Min Diff,QTLE01,QTLE99,DIFF_QTLE01,DIFF_QTLE99,Count,Std,Tag
2023-02-07 20:30:00,-28.456899,-48.972999,26.785,26.5975,20,0.052584312,20000.0,15.0,-0.2524999999999995,3000.0,-3000.0,17.674999999999997,29.15,-2.3400000000000034,2.650000000000002,4,0.24829418035870127,VALID
2023-02-07 21:30:00,-28.456899,-48.972999,26.677500000000002,26.6875,21,0.052373268,20000.0,15.0,0.01750000000000007,3000.0,-3000.0,16.560000000000002,28.0325,-2.3400000000000034,2.650000000000002,4,0.04974937185533033,VALID
2023-02-07 22:30:00,-28.456899,-48.972999,26.599999999999998,26.502499999999998,22,0.052221119999999996,20000.0,15.0,-0.03250000000000064,3000.0,-3000.0,16.275,27.8875,-2.3400000000000034,2.650000000000002,4,0.045276925690685726,VALID
2023-02-07 23:30:00,-28.456899,-48.972999,26.206249999999997,25.9575,23,0.05144811,20000.0,15.0,-0.14250000000000007,3000.0,-3000.0,16.17,27.8175,-2.3400000000000034,2.650000000000002,4,0.17838978857173104,VALID
2023-02-08 00:30:00,-28.456899,-48.972999,25.62625,25.3625,0,0.050309454,20000.0,15.0,-0.12249999999999961,3000.0,-3000.0,16.7225,27.762500000000003,-2.3400000000000034,2.650000000000002,4,0.11205467415507513,VALID
2023-02-08 01:30:00,-28.456899,-48.972999,24.73625,24.525,1,0.048562206000000004,20000.0,15.0,-0.22999999999999954,3000.0,-3000.0,16.3375,27.77,-2.3400000000000034,2.650000000000002,4,0.2227620180072583,VALID
2023-02-08 02:30:00,-28.456899,-48.972999,24.1375,23.802500000000002,2,0.04738674,20000.0,15.0,-0.1875,3000.0,-3000.0,16.1975,27.7875,-2.3400000000000034,2.650000000000002,4,0.27149278689006057,VALID
2023-02-08 03:30:00,-28.456899,-48.972999,23.39375,23.2375,3,0.04592661,20000.0,15.0,-0.14125000000000032,3000.0,-3000.0,15.870000000000001,27.8125,-2.3400000000000034,2.650000000000002,4,0.13212210261723845,VALID
2023-02-08 04:30:00,-28.456899,-48.972999,22.9775,22.86,4,0.045109428,20000.0,15.0,-0.09625000000000039,3000.0,-3000.0,16.645,27.814999999999998,-2.3400000000000034,2.650000000000002,4,0.11622535581074112,VALID
2023-02-08 05:30:00,-28.456899,-48.972999,22.692500000000003,22.5725,5,0.044549916,20000.0,15.0,-0.07124999999999915,3000.0,-3000.0,16.64,27.807499999999997,-2.3400000000000034,2.650000000000002,4,0.09819198881103366,VALID
2023-02-08 06:30:00,-28.456899,-48.972999,22.549999999999997,22.975,6,0.044270159999999996,20000.0,15.0,0.03874999999999851,3000.0,-3000.0,16.275,27.8,-2.3400000000000034,2.650000000000002,4,0.12020815280171264,VALID
2023-02-08 07:30:00,-28.456899,-48.972999,27.74,31.11,7,0.054459167999999995,20000.0,15.0,1.3475000000000001,3000.0,-3000.0,16.275,32.05499999999999,-2.3400000000000034,2.650000000000002,2,6.059905114768712,LOWSAMPLES
2023-02-08 08:30:00,-28.456899,-48.972999,34.09625,35.144999999999996,8,0.066937758,20000.0,15.0,0.7737499999999997,3000.0,-3000.0,17.2825,38.3625,-2.3400000000000034,2.650000000000002,4,0.9394978712056763,VALID
2023-02-08 09:30:00,-28.456899,-48.972999,36.58875,38.11,9,0.071831034,20000.0,15.0,0.8787500000000001,3000.0,-3000.0,19.77,40.045,-2.3400000000000034,2.650000000000002,4,1.441419294769337,VALID
2023-02-08 10:30:00,-28.456899,-48.972999,40.230000000000004,40.4725,10,0.078979536,20000.0,15.0,0.47000000000000064,3000.0,-3000.0,20.8925,43.510000000000005,-2.3400000000000034,2.650000000000002,4,0.34073450074801975,VALID
2023-02-08 11:30:00,-28.456899,-48.972999,40.41,40.317499999999995,11,0.079332912,20000.0,15.0,-0.008749999999999147,3000.0,-3000.0,21.229999999999997,45.394999999999996,-2.3400000000000034,2.650000000000002,4,0.2785976788608776,VALID
2023-02-08 12:30:00,-28.456899,-48.972999,40.879999999999995,41.5425,12,0.08025561599999999,20000.0,15.0,0.223749999999999,3000.0,-3000.0,21.5375,46.765,-2.3400000000000034,2.650000000000002,4,0.46980492405536683,VALID
2023-02-08 13:30:00,-28.456899,-48.972999,41.599999999999994,41.6325,13,0.08166912,20000.0,15.0,0.05249999999999844,3000.0,-3000.0,21.8175,46.817499999999995,-2.3400000000000034,2.650000000000002,4,0.5473725117930808,VALID
2023-02-08 14:30:00,-28.456899,-48.972999,41.00375,40.7975,14,0.080498562,20000.0,15.0,-0.20749999999999957,3000.0,-3000.0,21.345,46.3525,-2.3400000000000034,2.650000000000002,4,0.18218008489770066,VALID
2023-02-08 15:30:00,-28.456899,-48.972999,40.315000000000005,39.3275,15,0.079146408,20000.0,15.0,-0.24374999999999858,3000.0,-3000.0,21.347500000000004,44.97,-2.3400000000000034,2.650000000000002,4,0.3704276807511402,VALID
2023-02-08 16:30:00,-28.456899,-48.972999,36.48,34.2325,16,0.071617536,20000.0,15.0,-1.3524999999999991,3000.0,-3000.0,20.9,43.5,-2.3400000000000034,2.650000000000002,4,1.6420261873672983,VALID
2023-02-08 17:30:00,-28.456899,-48.972999,30.47125,29.1725,17,0.059821158,20000.0,15.0,-1.356250000000001,3000.0,-3000.0,20.3875,41.095,-2.3400000000000034,2.650000000000002,4,1.4276459353308408,VALID
2023-02-08 18:30:00,-28.456899,-48.972999,28.183750000000003,27.325000000000003,18,0.055330338,20000.0,15.0,-0.2937499999999993,3000.0,-3000.0,19.895,38.5375,-2.3400000000000034,2.650000000000002,4,0.33848621340708435,VALID
2023-02-08 19:30:00,-28.456899,-48.972999,25.427500000000002,24.807499999999997,19,0.049919267999999996,20000.0,15.0,-0.7462500000000016,3000.0,-3000.0,18.880000000000003,32.855000000000004,-2.3400000000000034,2.650000000000002,4,0.794465228943347,VALID
2023-02-08 20:30:00,-28.456899,-48.972999,24.73375,25.18,20,0.048557298,20000.0,15.0,0.0837500000000011,3000.0,-3000.0,17.674999999999997,29.15,-2.3400000000000034,2.650000000000002,4,0.26097174176527255,VALID
2023-02-08 21:30:00,-28.456899,-48.972999,25.77375,25.544999999999998,21,0.05059902599999999,20000.0,15.0,0.1349999999999989,3000.0,-3000.0,16.560000000000002,28.0325,-2.3400000000000034,2.650000000000002,4,0.11205467415507403,VALID
2023-02-08 22:30:00,-28.456899,-48.972999,24.603749999999998,24.215,22,0.048302082,20000.0,15.0,-0.3774999999999995,3000.0,-3000.0,16.275,27.8875,-2.3400000000000034,2.650000000000002,4,0.468746111094979,VALID
2023-02-08 23:30:00,-28.456899,-48.972999,24.04875,23.9875,23,0.047212506,20000.0,15.0,-0.037499999999999645,3000.0,-3000.0,16.17,27.8175,-2.3400000000000034,2.650000000000002,4,0.03966001344763658,VALID
2023-02-09 00:30:00,-28.456899,-48.972999,23.85125,23.7325,0,0.046824774,20000.0,15.0,-0.05874999999999986,3000.0,-3000.0,16.7225,27.762500000000003,-2.3400000000000034,2.650000000000002,4,0.06342646661029246,VALID
2023-02-09 01:30:00,-28.456899,-48.972999,23.49625,23.3875,1,0.046127838,20000.0,15.0,-0.08999999999999986,3000.0,-3000.0,16.3375,27.77,-2.3400000000000034,2.650000000000002,4,0.08035079339994176,VALID
2023-02-09 02:30:00,-28.456899,-48.972999,23.177500000000002,23.07125,2,0.045502068,20000.0,15.0,-0.07000000000000028,3000.0,-3000.0,16.1975,27.7875,-2.3400000000000034,2.650000000000002,4,0.08057087976847993,VALID
2023-02-09 03:30:00,-28.456899,-48.972999,23.0075,22.905,3,0.045168323999999996,20000.0,15.0,-0.05250000000000021,3000.0,-3000.0,15.870000000000001,27.8125,-2.3400000000000034,2.650000000000002,4,0.10111874208078292,VALID
2023-02-09 04:30:00,-28.456899,-48.972999,22.865,22.8675,4,0.044888568000000004,20000.0,15.0,-0.009999999999999787,3000.0,-3000.0,16.645,27.814999999999998,-2.3400000000000034,2.650000000000002,4,0.016832508230603456,VALID
2023-02-09 05:30:00,,,,,5,,,,,,,,,,,0,,LOWSAMPLES
2023-02-09 06:30:00,-28.456899,-48.972999,23.5375,25.17,6,0.04620882,20000.0,15.0,0.375,3000.0,-3000.0,16.275,27.8,-2.3400000000000034,2.650000000000002,4,0.5163090159972026,VALID
2023-02-09 07:30:00,-28.456899,-48.972999,26.865000000000002,31.3,7,0.05274136800000001,20000.0,15.0,2.580000000000002,3000.0,-3000.0,16.275,32.05499999999999,-2.3400000000000034,2.650000000000002,1,,LOWSAMPLES
2023-02-09 08:30:00,-28.456899,-48.972999,34.2475,34.44,8,0.067234692,20000.0,15.0,0.27500000000000036,3000.0,-3000.0,17.2825,38.3625,-2.3400000000000034,2.650000000000002,4,0.210614181225612,VALID
2023-02-09 09:30:00,-28.456899,-48.972999,37.2,39.58,9,0.07303104,20000.0,15.0,1.2837499999999995,3000.0,-3000.0,19.77,40.045,-2.3400000000000034,2.650000000000002,4,2.169289438195524,VALID
2023-02-09 10:30:00,-28.456899,-48.972999,41.65,43.735,10,0.08176728,20000.0,15.0,1.3550000000000004,3000.0,-3000.0,20.8925,43.510000000000005,-2.3400000000000034,2.650000000000002,2,1.0253048327204959,LOWSAMPLES
2023-02-09 11:30:00,-28.456899,-48.972999,42.934999999999995,43.254999999999995,11,0.084289992,20000.0,15.0,-0.08000000000000007,3000.0,-3000.0,21.229999999999997,45.394999999999996,-2.3400000000000034,2.650000000000002,4,0.4821306876771068,VALID
2023-02-09 12:30:00,-28.456899,-48.972999,42.168749999999996,40.3975,12,0.08278569,20000.0,15.0,-0.9299999999999997,3000.0,-3000.0,21.5375,46.765,-2.3400000000000034,2.650000000000002,4,1.868873881066706,VALID
2023-02-09 13:30:00,-28.456899,-48.972999,42.6475,43.605,13,0.083725572,20000.0,15.0,1.147499999999999,3000.0,-3000.0,21.8175,46.817499999999995,-2.3400000000000034,2.650000000000002,4,2.174402216702325,VALID
2023-02-09 14:30:00,-28.456899,-48.972999,41.77625,40.9075,14,0.082015134,20000.0,15.0,-0.7349999999999994,3000.0,-3000.0,21.345,46.3525,-2.3400000000000034,2.650000000000002,4,0.507910343138101,VALID
2023-02-09 15:30:00,-28.456899,-48.972999,39.730000000000004,33.88,15,0.077997936,20000.0,15.0,-1.6149999999999949,3000.0,-3000.0,21.347500000000004,44.97,-2.3400000000000034,2.650000000000002,1,,LOWSAMPLES
2023-02-09 16:30:00,-28.456899,-48.972999,27.265,27.43,16,0.053526647999999996,20000.0,15.0,-0.3012499999999996,3000.0,-3000.0,20.9,43.5,-2.3400000000000034,2.650000000000002,4,0.15689699381016514,VALID
2023-02-09 17:30:00,-28.456899,-48.972999,27.70625,28.990000000000002,17,0.05439291,20000.0,15.0,0.28249999999999975,3000.0,-3000.0,20.3875,41.095,-2.3400000000000034,2.650000000000002,4,0.5160002422480048,VALID
2023-02-09 18:30:00,-28.456899,-48.972999,27.8775,26.9,18,0.054729108,20000.0,15.0,-0.46499999999999986,3000.0,-3000.0,19.895,38.5375,-2.3400000000000034,2.650000000000002,4,0.9898526826418856,VALID
2023-02-09 19:30:00,-28.456899,-48.972999,25.88375,25.67,19,0.050814978,20000.0,15.0,-0.2237499999999999,3000.0,-3000.0,18.880000000000003,32.855000000000004,-2.3400000000000034,2.650000000000002,4,0.20274676322940263,VALID
