DateTime,measuring
2022-12-19 11:30:00,24.508333333333336
2022-12-19 14:30:00,24.14833333333333
2022-12-19 21:30:00,22.494999999999997
2022-12-19 22:30:00,22.65625
2022-12-19 23:30:00,22.817500000000003
2022-12-20 00:30:00,22.675
2022-12-20 01:30:00,22.3175
2022-12-20 03:30:00,22.55625
2022-12-20 04:30:00,22.45875
2022-12-20 05:30:00,22.25375
2022-12-20 06:30:00,22.243750000000002
2022-12-20 07:30:00,22.55125
2022-12-20 08:30:00,23.066249999999997
2022-12-20 09:30:00,24.456249999999997
2022-12-20 10:30:00,25.994999999999997
2022-12-20 11:30:00,25.85875
2022-12-20 12:30:00,25.30875
2022-12-20 13:30:00,24.8275
2022-12-20 14:30:00,25.44125
2022-12-20 15:30:00,26.0475
2022-12-20 16:30:00,26.305
2022-12-20 17:30:00,26.94125
2022-12-20 18:30:00,26.72
2022-12-20 19:30:00,25.18125
2022-12-20 20:30:00,24.2325
2022-12-20 21:30:00,23.72
2022-12-20 22:30:00,23.92375
2022-12-20 23:30:00,23.56125
2022-12-21 00:30:00,23.53
2022-12-21 01:30:00,23.27375
2022-12-21 02:30:00,23.115000000000002
2022-12-21 03:30:00,22.75375
2022-12-21 04:30:00,22.103749999999998
2022-12-21 05:30:00,21.605
2022-12-21 06:30:00,21.81375
2022-12-21 07:30:00,22.36125
2022-12-21 08:30:00,25.38333333333333
2022-12-21 09:30:00,30.384999999999998
2022-12-21 11:30:00,24.851666666666663
2022-12-21 12:30:00,28.2375
2022-12-21 13:30:00,28.22625
2022-12-21 15:30:00,29.806250000000002
2022-12-21 16:30:00,29.322499999999998
2022-12-21 17:30:00,27.295
2022-12-21 18:30:00,26.68125
2022-12-21 19:30:00,24.5075
2022-12-21 20:30:00,24.0
2022-12-21 21:30:00,24.12
2022-12-21 22:30:00,23.72625
2022-12-21 23:30:00,23.55875
2022-12-22 00:30:00,23.09
2022-12-22 01:30:00,22.89625
2022-12-22 02:30:00,22.6375
2022-12-22 03:30:00,22.5825
2022-12-22 04:30:00,22.497500000000002
2022-12-22 05:30:00,22.4625
2022-12-22 06:30:00,23.2425
2022-12-22 07:30:00,26.41125
2022-12-22 08:30:00,29.015
2022-12-22 09:30:00,29.4775
2022-12-22 10:30:00,31.03625
2022-12-22 11:30:00,32.10375
2022-12-22 12:30:00,32.088750000000005
2022-12-22 13:30:00,32.09125
2022-12-22 14:30:00,31.50125
2022-12-22 15:30:00,30.65125
2022-12-22 16:30:00,30.4075
2022-12-22 17:30:00,29.697499999999998
2022-12-22 18:30:00,28.542499999999997
2022-12-22 19:30:00,26.28375
2022-12-22 20:30:00,25.223750000000003
2022-12-22 21:30:00,25.38125
2022-12-22 22:30:00,25.5625
2022-12-22 23:30:00,25.28625
2022-12-23 00:30:00,24.52875
2022-12-23 01:30:00,24.0275
2022-12-23 02:30:00,23.3325
2022-12-23 03:30:00,22.81625
2022-12-23 04:30:00,22.16625
2022-12-23 05:30:00,21.551250000000003
2022-12-23 06:30:00,21.695
2022-12-23 07:30:00,25.72625
2022-12-23 08:30:00,28.59375
2022-12-23 09:30:00,30.8975
2022-12-23 10:30:00,31.22
2022-12-23 11:30:00,30.9225
2022-12-23 12:30:00,31.405
2022-12-23 13:30:00,31.31875
2022-12-23 14:30:00,31.556250000000002
2022-12-23 15:30:00,31.902500000000003
2022-12-23 16:30:00,31.445
2022-12-23 17:30:00,30.665
2022-12-23 18:30:00,29.36375
2022-12-23 19:30:00,26.977500000000003
