DateTime,latitude,longitude,measuring,raw measuring,Diff,UPPER LIMIT,LOWER LIMIT,Hour,GLOBAL_QTLE01,GLOBAL_QTLE99,DIFF_QTLE01,DIFF_QTLE99,Count,Std,% valid,Tag
2022-12-08 21:30:00,-28.456899,-48.972999,27.025,26.9475,-0.07500000000000018,85.0,-40.0,21,21.47,31.765,-0.4349999999999987,0.17999999999999972,4,0.06964194138592,100.0,VALID
2022-12-08 22:30:00,-28.456899,-48.972999,26.95,26.96,0.003750000000000142,85.0,-40.0,22,21.205,31.435000000000002,-0.41000000000000014,0.16000000000000014,4,0.023094010767585053,100.0,VALID
2022-12-08 23:30:00,-28.456899,-48.972999,26.77,26.59,-0.08624999999999972,85.0,-40.0,23,20.87,31.119999999999997,-0.29499999999999815,0.10500000000000043,4,0.1379613472438324,100.0,VALID
2022-12-09 00:30:00,-28.456899,-48.972999,26.27375,26.0625,-0.14749999999999996,85.0,-40.0,0,20.97,31.08,-0.36499999999999844,0.11500000000000199,4,0.1869213292626972,100.0,VALID
2022-12-09 01:30:00,-28.456899,-48.972999,25.82625,25.72,-0.08000000000000007,85.0,-40.0,1,20.28,30.82,-0.34499999999999886,0.09999999999999787,4,0.07824906815206713,100.0,VALID
2022-12-09 02:30:00,-28.456899,-48.972999,25.652499999999996,25.7125,0.003749999999999254,85.0,-40.0,2,19.86,30.855,-0.41999999999999815,0.12000000000000455,4,0.05678908345800199,100.0,VALID
2022-12-09 03:30:00,-28.456899,-48.972999,25.56625,25.42,-0.08624999999999883,85.0,-40.0,3,19.745,30.9,-0.3450000000000024,0.125,4,0.15391420770459363,100.0,VALID
2022-12-09 04:30:00,-28.456899,-48.972999,25.296249999999997,25.2475,-0.03875000000000117,85.0,-40.0,4,19.605,30.945,-0.3150000000000013,0.13000000000000256,4,0.05022864388639999,100.0,VALID
2022-12-09 05:30:00,-28.456899,-48.972999,25.287499999999998,25.3875,0.03125,85.0,-40.0,5,19.53,30.985,-0.3200000000000003,0.18499999999999872,4,0.05605057240266502,100.0,VALID
2022-12-09 06:30:00,-28.456899,-48.972999,26.0075,26.5375,0.3287500000000012,85.0,-40.0,6,19.545,30.994999999999997,-0.22500000000000142,1.019999999999996,4,0.5363223533162368,100.0,VALID
2022-12-09 07:30:00,-28.456899,-48.972999,27.1075,27.3875,0.17624999999999957,85.0,-40.0,7,19.705,31.98,-0.10999999999999943,1.5050000000000026,4,0.21183720164314737,100.0,VALID
2022-12-09 08:30:00,-28.456899,-48.972999,27.88875,28.725,0.24249999999999972,85.0,-40.0,8,21.18,35.485,-0.03999999999999915,1.6299999999999955,4,0.319566764020706,100.0,VALID
2022-12-09 09:30:00,-28.456899,-48.972999,31.0625,31.61,0.8550000000000004,85.0,-40.0,9,23.485,38.010000000000005,-0.3150000000000013,1.730000000000004,4,1.0237960408857494,100.0,VALID
2022-12-09 10:30:00,-28.456899,-48.972999,31.708750000000002,32.552499999999995,0.2687500000000007,85.0,-40.0,10,24.185000000000002,40.215,-0.7600000000000051,1.3500000000000085,4,0.7652273627273587,100.0,VALID
2022-12-09 11:30:00,-28.456899,-48.972999,34.5375,35.5125,0.7225000000000001,85.0,-40.0,11,24.47,42.375,-0.9149999999999991,1.1149999999999949,4,0.9364961291964865,100.0,VALID
2022-12-09 12:30:00,-28.456899,-48.972999,36.19,36.1575,0.11249999999999893,85.0,-40.0,12,23.925,44.175,-0.6700000000000017,1.009999999999998,4,0.040207793606048585,100.0,VALID
2022-12-09 13:30:00,-28.456899,-48.972999,36.192499999999995,36.254999999999995,0.007499999999998508,85.0,-40.0,13,24.240000000000002,44.75,-1.1749999999999972,0.894999999999996,4,0.04193248541803118,100.0,VALID
2022-12-09 14:30:00,-28.456899,-48.972999,35.8525,35.4075,-0.223749999999999,85.0,-40.0,14,24.07,44.74,-1.2850000000000037,0.9349999999999987,4,0.39548493439489385,100.0,VALID
2022-12-09 15:30:00,-28.456899,-48.972999,34.9725,34.692499999999995,-0.09375,85.0,-40.0,15,23.65,43.985,-1.7450000000000045,0.7349999999999994,4,0.043684474740269943,100.0,VALID
2022-12-09 16:30:00,-28.456899,-48.972999,33.445,32.942499999999995,-0.49624999999999986,85.0,-40.0,16,23.6,42.66,-1.5549999999999926,0.41499999999999915,4,0.6882828875784558,100.0,VALID
2022-12-09 17:30:00,-28.456899,-48.972999,32.011250000000004,31.045,-0.5024999999999995,85.0,-40.0,17,23.105,40.58,-1.4699999999999989,0.3949999999999996,4,0.8176528909017589,100.0,VALID
2022-12-09 18:30:00,-28.456899,-48.972999,29.865,29.2825,-0.4350000000000005,85.0,-40.0,18,23.38,38.265,-1.5650000000000013,0.5399999999999991,4,0.515186050535791,100.0,VALID
2022-12-09 19:30:00,-28.456899,-48.972999,28.1775,27.79,-0.3637499999999996,85.0,-40.0,19,22.975,34.375,-1.3400000000000034,0.389999999999997,4,0.40384609279608785,100.0,VALID
2022-12-09 20:30:00,-28.456899,-48.972999,27.5325,27.502499999999998,-0.0625,85.0,-40.0,20,22.57,32.885,-0.6400000000000006,0.20000000000000284,4,0.046278144589716894,100.0,VALID
2022-12-09 21:30:00,-28.456899,-48.972999,27.46125,27.395,-0.025000000000000355,85.0,-40.0,21,21.47,31.765,-0.4349999999999987,0.17999999999999972,4,0.04404070087241283,100.0,VALID
2022-12-09 22:30:00,-28.456899,-48.972999,27.2275,27.1425,-0.067499999999999,85.0,-40.0,22,21.205,31.435000000000002,-0.41000000000000014,0.16000000000000014,4,0.08655441448399034,100.0,VALID
2022-12-09 23:30:00,-28.456899,-48.972999,27.034999999999997,26.99,-0.03375000000000128,85.0,-40.0,23,20.87,31.119999999999997,-0.29499999999999815,0.10500000000000043,4,0.048989794855664126,100.0,VALID
2022-12-10 00:30:00,-28.456899,-48.972999,26.965,26.919999999999998,-0.022499999999999076,85.0,-40.0,0,20.97,31.08,-0.36499999999999844,0.11500000000000199,4,0.040824829046385146,100.0,VALID
2022-12-10 01:30:00,-28.456899,-48.972999,26.775,26.6725,-0.05874999999999986,85.0,-40.0,1,20.28,30.82,-0.34499999999999886,0.09999999999999787,4,0.08010409893798451,100.0,VALID
2022-12-10 02:30:00,-28.456899,-48.972999,26.53375,26.495,-0.04124999999999979,85.0,-40.0,2,19.86,30.855,-0.41999999999999815,0.12000000000000455,4,0.03567795771434527,100.0,VALID
2022-12-10 03:30:00,-28.456899,-48.972999,26.27875,26.0875,-0.11000000000000121,85.0,-40.0,3,19.745,30.9,-0.3450000000000024,0.125,4,0.18322913705703742,100.0,VALID
2022-12-10 04:30:00,-28.456899,-48.972999,25.86,25.675,-0.08999999999999986,85.0,-40.0,4,19.605,30.945,-0.3150000000000013,0.13000000000000256,4,0.11379806676741111,100.0,VALID
2022-12-10 05:30:00,-28.456899,-48.972999,25.5225,25.6175,-0.02874999999999961,85.0,-40.0,5,19.53,30.985,-0.3200000000000003,0.18499999999999872,4,0.04499999999999963,100.0,VALID
2022-12-10 06:30:00,-28.456899000000003,-48.972998999999994,26.07166666666667,27.066666666666666,0.31333333333333374,85.0,-40.0,6,19.545,30.994999999999994,-0.22500000000000142,1.019999999999996,3,0.411227836282192,75.0,VALID
2022-12-10 07:30:00,-28.456899,-48.972999,29.805,30.795,0.7912499999999998,85.0,-40.0,7,19.705,31.98,-0.10999999999999943,1.5050000000000026,4,0.9228036988800293,100.0,VALID
2022-12-10 08:30:00,-28.456899,-48.972999,32.235,33.06,0.5887499999999992,85.0,-40.0,8,21.18,35.485,-0.03999999999999915,1.6299999999999955,4,0.7652777273643843,100.0,VALID
2022-12-10 09:30:00,-28.456899,-48.972999,34.0225,34.53,0.3249999999999993,85.0,-40.0,9,23.485,38.010000000000005,-0.3150000000000013,1.730000000000004,4,0.3532350492235993,100.0,VALID
2022-12-10 10:30:00,-28.456899,-48.972999,35.69624999999999,36.402499999999996,0.5225000000000009,85.0,-40.0,10,24.185000000000002,40.215,-0.7600000000000051,1.3500000000000085,4,0.690221884613926,100.0,VALID
2022-12-10 11:30:00,-28.456899,-48.972999,37.01375,37.2825,0.17125000000000057,85.0,-40.0,11,24.47,42.375,-0.9149999999999991,1.1149999999999949,4,0.14613777745675466,100.0,VALID
2022-12-10 12:30:00,-28.456899,-48.972999,38.03375,38.47,0.35749999999999993,85.0,-40.0,12,23.925,44.175,-0.6700000000000017,1.009999999999998,4,0.48234453453936976,100.0,VALID
2022-12-10 13:30:00,-28.456899,-48.972999,38.85875,39.09,0.11374999999999957,85.0,-40.0,13,24.240000000000002,44.75,-1.1749999999999972,0.894999999999996,4,0.1454518820778897,100.0,VALID
2022-12-10 14:30:00,-28.456899,-48.972999,39.963750000000005,40.2625,0.31375000000000064,85.0,-40.0,14,24.07,44.74,-1.2850000000000037,0.9349999999999987,4,0.47429553023405124,100.0,VALID
2022-12-10 15:30:00,-28.456899,-48.972999,38.6025,37.285,-0.7462499999999999,85.0,-40.0,15,23.65,43.985,-1.7450000000000045,0.7349999999999994,4,1.1705589832782155,100.0,VALID
2022-12-10 16:30:00,-28.456899,-48.972999,35.81,35.292500000000004,-0.49125000000000085,85.0,-40.0,16,23.6,42.66,-1.5549999999999926,0.41499999999999915,4,0.5312249994117374,100.0,VALID
2022-12-10 17:30:00,-28.456899,-48.972999,34.5875,33.9525,-0.3125,85.0,-40.0,17,23.105,40.58,-1.4699999999999989,0.3949999999999996,4,0.4184594763335284,100.0,VALID
2022-12-10 18:30:00,-28.456899,-48.972999,32.185,31.310000000000002,-0.7337499999999997,85.0,-40.0,18,23.38,38.265,-1.5650000000000013,0.5399999999999991,4,1.0159724405711021,100.0,VALID
2022-12-10 19:30:00,-28.456899,-48.972999,30.96125,30.975,-0.058750000000000746,85.0,-40.0,19,22.975,34.375,-1.3400000000000034,0.389999999999997,4,0.02358495283014416,100.0,VALID
2022-12-10 20:30:00,-28.456899,-48.972999,30.5225,30.075,-0.2212499999999995,85.0,-40.0,20,22.57,32.885,-0.6400000000000006,0.20000000000000284,4,0.3934569014940925,100.0,VALID
2022-12-10 21:30:00,-28.456899,-48.972999,29.59625,29.325,-0.16750000000000043,85.0,-40.0,21,21.47,31.765,-0.4349999999999987,0.17999999999999972,4,0.16745024136540812,100.0,VALID
2022-12-10 22:30:00,-28.456899,-48.972999,28.70625,28.3975,-0.24874999999999936,85.0,-40.0,22,21.205,31.435000000000002,-0.41000000000000014,0.16000000000000014,4,0.2952788230356721,100.0,VALID
2022-12-10 23:30:00,-28.456899,-48.972999,27.96375,27.6525,-0.1875,85.0,-40.0,23,20.87,31.119999999999997,-0.29499999999999815,0.10500000000000043,4,0.25629979191043795,100.0,VALID
2022-12-11 00:30:00,-28.456899,-48.972999,27.4125,27.4375,-0.051249999999999574,85.0,-40.0,0,20.97,31.08,-0.36499999999999844,0.11500000000000199,4,0.03201562118716324,100.0,VALID
2022-12-11 01:30:00,-28.456899,-48.972999,27.5575,27.6075,0.04624999999999879,85.0,-40.0,1,20.28,30.82,-0.34499999999999886,0.09999999999999787,4,0.05852349955359556,100.0,VALID
2022-12-11 02:30:00,-28.456899,-48.972999,27.54875,27.4675,-0.04249999999999954,85.0,-40.0,2,19.86,30.855,-0.41999999999999815,0.12000000000000455,4,0.07352720584926355,100.0,VALID
2022-12-11 03:30:00,-28.456899,-48.972999,27.36625,27.2575,-0.04249999999999954,85.0,-40.0,3,19.745,30.9,-0.3450000000000024,0.125,4,0.05807681694675268,100.0,VALID
2022-12-11 04:30:00,-28.456899,-48.972999,27.07,27.0375,-0.06125000000000025,85.0,-40.0,4,19.605,30.945,-0.3150000000000013,0.13000000000000256,4,0.04725815626252309,100.0,VALID
2022-12-11 05:30:00,-28.456899,-48.972999,27.13375,27.225,0.053749999999999964,85.0,-40.0,5,19.53,30.985,-0.3200000000000003,0.18499999999999872,4,0.09419616057285046,100.0,VALID
2022-12-11 06:30:00,-28.456899,-48.972999,27.39125,27.8525,0.0987499999999999,85.0,-40.0,6,19.545,30.994999999999997,-0.22500000000000142,1.019999999999996,4,0.17084959272217629,100.0,VALID
2022-12-11 07:30:00,-28.456899,-48.972999,28.88125,29.1725,0.3862500000000004,85.0,-40.0,7,19.705,31.98,-0.10999999999999943,1.5050000000000026,4,0.36268386141836034,100.0,VALID
2022-12-11 08:30:00,-28.456899,-48.972999,30.06125,31.26,0.4924999999999997,85.0,-40.0,8,21.18,35.485,-0.03999999999999915,1.6299999999999955,4,0.8312778817379101,100.0,VALID
2022-12-11 09:30:00,-28.456899,-48.972999,33.75625,34.765,0.88375,85.0,-40.0,9,23.485,38.010000000000005,-0.3150000000000013,1.730000000000004,4,1.0829771850474652,100.0,VALID
2022-12-11 10:30:00,-28.456899,-48.972999,35.2225,35.29,0.15625,85.0,-40.0,10,24.185000000000002,40.215,-0.7600000000000051,1.3500000000000085,4,0.13332291625973344,100.0,VALID
2022-12-11 11:30:00,-28.456899,-48.972999,35.51625,35.56,0.05874999999999986,85.0,-40.0,11,24.47,42.375,-0.9149999999999991,1.1149999999999949,4,0.08086769029305099,100.0,VALID
2022-12-11 12:30:00,-28.456899,-48.972999,34.333749999999995,33.535,-0.5162500000000012,85.0,-40.0,12,23.925,44.175,-0.6700000000000017,1.009999999999998,4,0.7432852189211563,100.0,VALID
2022-12-11 13:30:00,-28.456899,-48.972999,33.205,33.4825,0.008750000000000924,85.0,-40.0,13,24.240000000000002,44.75,-1.1749999999999972,0.894999999999996,4,0.21587033144922743,100.0,VALID
2022-12-11 14:30:00,-28.456899,-48.972999,33.95125,34.0075,0.120000000000001,85.0,-40.0,14,24.07,44.74,-1.2850000000000037,0.9349999999999987,4,0.08778524933039754,100.0,VALID
2022-12-11 15:30:00,-28.456899,-48.972999,34.10875,34.2825,0.04374999999999929,85.0,-40.0,15,23.65,43.985,-1.7450000000000045,0.7349999999999994,4,0.08644603326160463,100.0,VALID
2022-12-11 16:30:00,-28.456899,-48.972999,33.616249999999994,33.26,-0.22750000000000092,85.0,-40.0,16,23.6,42.66,-1.5549999999999926,0.41499999999999915,4,0.4151581024140065,100.0,VALID
2022-12-11 17:30:00,-28.456899,-48.972999,33.02625,32.2825,-0.18624999999999936,85.0,-40.0,17,23.105,40.58,-1.4699999999999989,0.3949999999999996,4,0.34098814739909683,100.0,VALID
2022-12-11 18:30:00,-28.456899,-48.972999,30.520000000000003,29.89,-0.6712499999999997,85.0,-40.0,18,23.38,38.265,-1.5650000000000013,0.5399999999999991,4,0.6736467917239733,100.0,VALID
2022-12-11 19:30:00,-28.456899,-48.972999,29.19125,28.869999999999997,-0.25625000000000053,85.0,-40.0,19,22.975,34.375,-1.3400000000000034,0.389999999999997,4,0.3212572956370034,100.0,VALID
2022-12-11 20:30:00,-28.456899,-48.972999,28.54625,28.3325,-0.11500000000000021,85.0,-40.0,20,22.57,32.885,-0.6400000000000006,0.20000000000000284,4,0.13972443117317448,100.0,VALID
2022-12-11 21:30:00,-28.456899,-48.972999,27.9725,27.8375,-0.12249999999999872,85.0,-40.0,21,21.47,31.765,-0.4349999999999987,0.17999999999999972,4,0.11198958284888341,100.0,VALID
2022-12-11 22:30:00,-28.456899,-48.972999,27.655,27.564999999999998,-0.07875000000000121,85.0,-40.0,22,21.205,31.435000000000002,-0.41000000000000014,0.16000000000000014,4,0.08669871202426908,100.0,VALID
2022-12-11 23:30:00,-28.456899,-48.972999,27.549999999999997,27.5525,0.0,85.0,-40.0,23,20.87,31.119999999999997,-0.29499999999999815,0.10500000000000043,4,0.0,100.0,VALID
2022-12-12 00:30:00,-28.456899,-48.972999,27.4425,27.4,-0.034999999999999254,85.0,-40.0,0,20.97,31.08,-0.36499999999999844,0.11500000000000199,4,0.03796928583298001,100.0,VALID
2022-12-12 01:30:00,-28.456899,-48.972999,27.22375,27.07,-0.0887500000000001,85.0,-40.0,1,20.28,30.82,-0.34499999999999886,0.09999999999999787,4,0.14308360027154143,100.0,VALID
2022-12-12 02:30:00,-28.456899,-48.972999,26.856250000000003,26.735,-0.08000000000000007,85.0,-40.0,2,19.86,30.855,-0.41999999999999815,0.12000000000000455,4,0.10266247285806855,100.0,VALID
2022-12-12 03:30:00,-28.456899,-48.972999,26.5625,26.505,-0.056250000000000355,85.0,-40.0,3,19.745,30.9,-0.3450000000000024,0.125,4,0.06396613687465136,100.0,VALID
2022-12-12 04:30:00,-28.456899,-48.972999,26.3625,26.2325,-0.07624999999999993,85.0,-40.0,4,19.605,30.945,-0.3150000000000013,0.13000000000000256,4,0.12665570127975778,100.0,VALID
2022-12-12 05:30:00,-28.456899,-48.972999,26.07125,26.0725,-0.04374999999999929,85.0,-40.0,5,19.53,30.985,-0.3200000000000003,0.18499999999999872,4,0.05452445934318274,100.0,VALID
2022-12-12 06:30:00,-28.456899000000003,-48.972998999999994,26.521666666666665,27.55,0.32500000000000046,85.0,-40.0,6,19.545,30.994999999999994,-0.22500000000000142,1.019999999999996,3,0.4398105652816147,75.0,VALID
2022-12-12 07:30:00,-28.456899000000003,-48.972998999999994,30.338333333333335,31.903333333333336,1.1316666666666677,85.0,-40.0,7,19.705,31.98,-0.10999999999999943,1.5050000000000026,3,1.1076589426955104,75.0,VALID
2022-12-12 08:30:00,-28.456899,-48.972999,34.37125,35.3975,0.7512500000000006,85.0,-40.0,8,21.18,35.485,-0.03999999999999915,1.6299999999999955,4,0.9101133171204617,100.0,VALID
2022-12-12 09:30:00,-28.456899000000003,-48.972998999999994,36.62166666666667,37.660000000000004,0.6016666666666642,85.0,-40.0,9,23.485,38.010000000000005,-0.3150000000000013,1.730000000000004,3,0.5800287349203792,75.0,VALID
2022-12-12 10:30:00,-28.456899000000003,-48.972998999999994,39.21666666666667,40.03333333333333,0.5850000000000009,85.0,-40.0,10,24.185000000000002,40.215,-0.7600000000000051,1.3500000000000085,3,0.5907692725026693,75.0,VALID
2022-12-12 11:30:00,-28.456899000000003,-48.972998999999994,41.13666666666666,42.02,0.45000000000000284,85.0,-40.0,11,24.47,42.375,-0.9149999999999991,1.1149999999999949,3,0.48554951687066245,75.0,VALID
2022-12-12 12:30:00,-28.456899000000003,-48.972998999999994,43.415,43.99333333333334,0.45666666666666816,85.0,-40.0,12,23.925,44.17499999999999,-0.6700000000000017,1.009999999999998,3,0.35464771252611016,75.0,VALID
2022-12-12 13:30:00,-28.456899,-48.972999,44.644999999999996,42.85,-0.4000000000000057,85.0,-40.0,13,24.240000000000002,44.75,-1.1749999999999972,0.894999999999996,1,,25.0,LOWSAMPLES
2022-12-12 14:30:00,-28.456899,-48.972999,43.47375,43.375,-0.3199999999999985,85.0,-40.0,14,24.07,44.74,-1.2850000000000037,0.9349999999999987,4,0.1797393946801844,100.0,VALID
2022-12-12 15:30:00,-28.456899,-48.972999,43.19625,42.9625,-0.08375000000000021,85.0,-40.0,15,23.65,43.985,-1.7450000000000045,0.7349999999999994,4,0.1312361103761696,100.0,VALID
2022-12-12 16:30:00,-28.456899000000003,-48.972998999999994,41.84,40.95666666666667,-0.4416666666666629,85.0,-40.0,16,23.600000000000005,42.66,-1.5549999999999926,0.41499999999999915,3,0.47908767464838764,75.0,VALID
2022-12-12 17:30:00,-28.456899000000003,-48.972998999999994,38.15,36.596666666666664,-1.2783333333333313,85.0,-40.0,17,23.105,40.58,-1.4699999999999989,0.3949999999999996,3,1.3083673031683387,75.0,VALID
2022-12-12 18:30:00,-28.456899,-48.972999,35.25,33.707499999999996,-0.7412500000000009,85.0,-40.0,18,23.38,38.265,-1.5650000000000013,0.5399999999999991,4,1.0102557431990513,100.0,VALID
2022-12-12 19:30:00,-28.456899,-48.972999,29.025,27.79,-1.240000000000002,85.0,-40.0,19,22.975,34.375,-1.3400000000000034,0.389999999999997,2,0.8061017305526645,50.0,LOWSAMPLES
2022-12-12 20:30:00,-28.456899,-48.972999,25.225,25.07,-0.6049999999999969,85.0,-40.0,20,22.57,32.885,-0.6400000000000006,0.20000000000000284,1,,25.0,LOWSAMPLES
2022-12-12 21:30:00,-28.456899,-48.972999,24.776249999999997,24.465,-0.19250000000000078,85.0,-40.0,21,21.47,31.765,-0.4349999999999987,0.17999999999999972,4,0.26042833307201246,100.0,VALID
2022-12-12 22:30:00,-28.456899,-48.972999,24.17,24.009999999999998,-0.09999999999999964,85.0,-40.0,22,21.205,31.435000000000002,-0.41000000000000014,0.16000000000000014,4,0.09146948489341358,100.0,VALID
