,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring NO2,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.06296748,  0.080734  , -0.62415402,  0.02355401, -0.79075209]), 'Test RMSE': array([-15.57263307, -17.51484626, -11.00520703, -32.89034073,
       -15.21981422]), 'Test MAE': array([ -9.96563127,  -8.35937109,  -6.83057684, -12.53506349,
       -11.08711663])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.02886933,  0.09201084, -0.27409797,  0.06107736, -0.78081763]), 'Test RMSE': array([-14.88472775, -17.40708556,  -9.74733791, -32.2521867 ,
       -15.17753841]), 'Test MAE': array([ -7.70318081,  -8.72163672,  -5.9253897 , -13.0225915 ,
       -11.81277715])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.2039    , -0.19738648, -2.84627486, -0.02383767, -2.56194425]), 'Test RMSE': array([-16.57285266, -19.98954487, -16.93576306, -33.67904847,
       -21.46521172]), 'Test MAE': array([ -9.39007692,  -8.48078322,  -9.23324476, -12.74048252,
       -12.90933566])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.02202921,  0.15751083, -0.53578363,  0.04748619, -1.39522339]), 'Test RMSE': array([-15.26981287, -16.76748373, -10.70162253, -32.48477788,
       -17.60210592]), 'Test MAE': array([ -6.12713162,  -6.78913469,  -6.45470768, -12.8153281 ,
       -12.03398579])}"
"measuring NO2,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.28350176,  0.01075445, -1.60011236,  0.0515047 , -0.56462048]), 'Test RMSE': array([-17.11198124, -18.1692828 , -13.92453397, -32.41618122,
       -14.2264363 ]), 'Test MAE': array([ -9.85109599,  -8.73112468,  -8.99708783, -11.88034024,
        -8.38693956])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.03392125,  0.08680511, -0.26877753,  0.06190147, -0.85595458]), 'Test RMSE': array([-15.35839357, -17.45691384,  -9.72696494, -32.23802945,
       -15.49441877]), 'Test MAE': array([ -8.59485361,  -8.54528838,  -6.05320881, -13.26999969,
       -12.32614142])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.28406636, -0.08140096, -4.37340415,  0.04989598, -2.16893831]), 'Test RMSE': array([-17.11574451, -18.99674125, -20.01747819, -32.4436598 ,
       -20.24643251]), 'Test MAE': array([ -9.30381818,  -8.20334266, -10.22581119, -12.00886713,
       -10.72005594])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.0263284 ,  0.05838949, -1.05212742,  0.04840917, -1.42763733]), 'Test RMSE': array([-15.30189559, -17.7264341 , -12.37048629, -32.46903522,
       -17.72080803]), 'Test MAE': array([ -6.17040507,  -7.76007849,  -8.64336235, -12.79484577,
       -12.0885437 ])}"
"measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.01774742, -0.05915222, -1.57907211,  0.04427224, -1.75485753]), 'Test RMSE': array([-15.2377929 , -18.80030611, -13.86808048, -32.53953643,
       -18.87735703]), 'Test MAE': array([ -6.23339319,  -8.43304607,  -8.88548026, -13.55402316,
       -11.66349847])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.02730738,  0.08418323, -0.91484743,  0.07549172, -0.34692778]), 'Test RMSE': array([-14.89669315, -17.48195621, -11.94955407, -32.00366102,
       -13.19969126]), 'Test MAE': array([ -7.53714849,  -7.9721687 ,  -8.09239975, -13.07116707,
        -9.04556365])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 4.50604857e-02, -2.95090719e-03, -5.76839307e+00,  1.34935824e-02,
       -2.43180521e+00]), 'Test RMSE': array([-14.76012358, -18.29471165, -22.46608496, -33.05934294,
       -21.06943708]), 'Test MAE': array([ -5.8923007 ,  -7.93384615, -11.58825874, -12.6038951 ,
       -10.65720979])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.04750536,  0.04939229, -1.02662953,  0.06423116, -0.67031578]), 'Test RMSE': array([-15.45895699, -17.81092181, -12.29339382, -32.19797428,
       -14.69910561]), 'Test MAE': array([ -5.90790962,  -7.11643979,  -8.73550499, -12.94903125,
        -8.92285654])}"
"measuring O3 1,measuring O3 2,measuring SO2 1,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.03157017,  0.06616895, -1.36578373,  0.05634752, -2.47888741]), 'Test RMSE': array([-14.86401518, -17.65305547, -13.2822647 , -32.33332011,
       -21.21347442]), 'Test MAE': array([ -6.31932667,  -7.18579529,  -9.12312719, -12.96018798,
       -11.54511438])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.05371846,  0.0760129 , -0.89544254,  0.07623106, -0.36895728]), 'Test RMSE': array([-14.69305974, -17.55976437, -11.88885205, -31.99086167,
       -13.30719635]), 'Test MAE': array([ -6.70143152,  -8.00567046,  -8.02525799, -12.92589647,
        -9.28011717])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.91176097, -0.0947476 , -3.25317924,  0.03888282, -2.30701257]), 'Test RMSE': array([-20.88424875, -19.1136105 , -17.80907872, -32.63115389,
       -20.68280992]), 'Test MAE': array([-13.34993007,  -8.07798601, -10.03400699, -13.40968531,
       -11.22044056])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03872372,  0.03413919, -1.0601715 ,  0.06647065, -0.66072727]), 'Test RMSE': array([-15.39402138, -17.95324686, -12.39470795, -32.15942304,
       -14.65685447]), 'Test MAE': array([ -5.88374085,  -6.8921184 ,  -8.40189626, -13.06430896,
        -8.95598752])}"
"measuring O3 1,measuring O3 2,measuring SO2 1,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.0705939 ,  0.09950539, -1.60936758,  0.06219511, -3.36084183]), 'Test RMSE': array([-14.56145659, -17.33509756, -13.94929445, -32.23298348,
       -23.7507203 ]), 'Test MAE': array([ -6.57893838,  -7.16158405,  -9.48160329, -12.81571248,
       -12.87772077])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.05547642,  0.08933535, -1.07172938,  0.07209394, -0.63406682]), 'Test RMSE': array([-14.67940538, -17.43271259, -12.42942742, -32.06241762,
       -14.53873175]), 'Test MAE': array([ -6.89853461,  -7.95878219,  -8.52057054, -12.92085191,
       -10.76261787])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.40412895,  0.02242898, -7.9138051 ,  0.0129841 , -2.66731883]), 'Test RMSE': array([-17.89804344, -18.06175263, -25.78197469, -33.06787862,
       -21.78040504]), 'Test MAE': array([-11.49076923,  -7.2181049 , -13.57613287, -13.2779021 ,
       -12.3718042 ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.05472825,  0.02407729, -1.81051543,  0.07492827, -1.33275031]), 'Test RMSE': array([-15.51216269, -18.046519  , -14.47696745, -32.01341211,
       -17.37103701]), 'Test MAE': array([ -5.97329169,  -6.88070759,  -9.35048148, -13.04005986,
       -11.83834414])}"
"measuring O3 1,measuring O3 2,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.03898125,  0.07070888, -1.13277538,  0.08390945, -1.08423691]), 'Test RMSE': array([-14.80703124, -17.61009196, -12.61122199, -31.85762977,
       -16.41969776]), 'Test MAE': array([ -6.73517089,  -7.36577307,  -8.19766634, -13.47821521,
       -10.10171217])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01478229,  0.06665939, -0.88738889,  0.07704487, -0.40018518]), 'Test RMSE': array([-14.99229666, -17.64841922, -11.86356757, -31.97676711,
       -13.45811873]), 'Test MAE': array([ -7.46028272,  -7.95476766,  -8.12423198, -13.11864402,
        -9.54814697])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.45142617, -0.20351134, -4.62895128,  0.04393605, -1.65265558]), 'Test RMSE': array([-18.19698914, -20.04060485, -20.48794292, -32.54525891,
       -18.52388388]), 'Test MAE': array([-10.52701399,  -8.25602797,  -9.40358042, -12.84267133,
        -9.27404196])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.0460037 ,  0.04753788, -1.13725031,  0.06579676, -0.6702003 ]), 'Test RMSE': array([-15.44787232, -17.82828579, -12.62444531, -32.17102844,
       -14.69859747]), 'Test MAE': array([ -5.90345407,  -7.11721532,  -8.88273123, -12.95131121,
        -8.90952519])}"
"measuring O3 1,measuring O3 2,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.04883977, -0.10687078, -1.50179701,  0.06486698, -1.20942034]), 'Test RMSE': array([-14.73088714, -19.21915068, -13.65874022, -32.18703379,
       -16.90560789]), 'Test MAE': array([ -6.41836009,  -8.39509057,  -8.6078041 , -14.00449692,
       -10.25685858])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.00895869,  0.07955387, -1.04670612,  0.07228726, -0.71061811]), 'Test RMSE': array([-15.03654092, -17.52608525, -12.35413535, -32.05907741,
       -14.87538281]), 'Test MAE': array([ -7.78427489,  -7.93989414,  -8.59769947, -13.14605514,
       -11.33480685])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.3449093 , -0.19383828, -5.48880518,  0.03023074, -2.22065117]), 'Test RMSE': array([-17.51654944, -19.9599055 , -21.99717846, -32.7776993 ,
       -20.41096143]), 'Test MAE': array([ -9.04184615,  -8.28606294, -10.46630769, -12.94973427,
       -10.39788112])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.05264603,  0.03213683, -1.69253487,  0.07577867, -1.34262512]), 'Test RMSE': array([-15.49684322, -17.97184702, -14.16985086, -31.99869412,
       -17.40776503]), 'Test MAE': array([ -5.96189162,  -7.10813744,  -9.52990447, -13.03853814,
       -11.84696112])}"
"measuring O3 1,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00471671,  0.07763167, -1.96651496,  0.0212188 , -1.12710275]), 'Test RMSE': array([-15.06868717, -17.54437588, -14.87331865, -32.92964665,
       -16.58768777]), 'Test MAE': array([ -6.16030575,  -8.08877604, -10.67607291, -12.74091707,
       -10.14943527])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01519   ,  0.00984955, -0.61967212, -0.03096332, -0.31451745]), 'Test RMSE': array([-14.98919417, -18.17759092, -10.99001193, -33.79604406,
       -13.03991606]), 'Test MAE': array([ -6.66593774,  -8.17737261,  -8.61612771, -14.03724518,
        -8.87343561])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.03004753, -0.16597482, -3.76230824,  0.07113301, -1.71650945]), 'Test RMSE': array([-15.32959546, -19.72560431, -18.84487936, -32.07901495,
       -18.7455086 ]), 'Test MAE': array([ -6.92933566,  -9.07337063, -10.58443357, -11.88851049,
        -9.03553147])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.00583261, -0.00911166, -1.39910118,  0.05755943, -0.07788109]), 'Test RMSE': array([-15.14833556, -18.35081447, -13.3754651 , -32.31255109,
       -11.80801904]), 'Test MAE': array([ -5.94640103,  -8.37183017,  -9.83048902, -12.54057859,
        -6.79681169])}"
"measuring O3 1,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.033495  ,  0.06972235, -1.69277389,  0.05311185, -1.86837187]), 'Test RMSE': array([-15.35522736, -17.61943689, -14.17047978, -32.38870623,
       -19.26235333]), 'Test MAE': array([ -6.3506805 ,  -8.29098829,  -9.62920723, -12.69690952,
       -13.00547227])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.01502246,  0.08157068, -0.25644541,  0.06099724, -0.84195876]), 'Test RMSE': array([-15.21738007, -17.50687378,  -9.67957799, -32.25356277,
       -15.43588622]), 'Test MAE': array([ -8.66503426,  -8.62271085,  -5.88594823, -13.11107458,
       -12.18238963])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.00429488,  0.14400678, -3.99333963,  0.08652985, -2.60341135]), 'Test RMSE': array([-15.13675164, -16.90133046, -19.29657198, -31.81203423,
       -21.589796  ]), 'Test MAE': array([ -6.18355944,  -7.56458042, -10.58894406, -12.19143357,
       -11.01435664])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.05878145,  0.05966563, -0.86522627,  0.06867747, -1.52955611]), 'Test RMSE': array([-15.54193986, -17.71441791, -11.79370805, -32.12138882,
       -18.08896741]), 'Test MAE': array([ -6.05446801,  -7.58796069,  -8.35987531, -12.95198108,
       -12.2895837 ])}"
"measuring O3 1,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.03817157,  0.10392076, -0.70840685,  0.057183  , -1.31426853]), 'Test RMSE': array([-14.81326751, -17.29254598, -11.28704518, -32.3190036 ,
       -17.30208705]), 'Test MAE': array([ -8.02494164,  -7.9795196 ,  -8.36758859, -12.58452517,
       -11.96513242])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.0206104 ,  0.08679431, -0.2407256 ,  0.06012198, -0.79428236]), 'Test RMSE': array([-14.947887  , -17.45701706,  -9.61883515, -32.2685914 ,
       -15.23480892]), 'Test MAE': array([ -7.73411975,  -8.53763495,  -5.82139664, -12.99191471,
       -11.93898852])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.0194169 , -0.15265499, -3.03364362, -0.03937383, -2.5029408 ]), 'Test RMSE': array([-15.25028558, -19.61261024, -17.34336536, -33.93361669,
       -21.28668418]), 'Test MAE': array([ -8.35162238,  -8.87115385,  -9.29632168, -13.78783217,
       -12.35264336])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.06225237,  0.13164428, -0.67376563,  0.06488128, -1.57149162]), 'Test RMSE': array([-15.56739392, -17.02293991, -11.17202591, -32.18678771,
       -18.23829243]), 'Test MAE': array([ -6.03605266,  -6.8966027 ,  -6.75580989, -13.00312521,
       -12.32241735])}"
"measuring O3 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.01179565,  0.10116997, -0.95983383, -0.15103052, -0.7926475 ]), 'Test RMSE': array([-15.01500365, -17.31906803, -12.0891074 , -35.70982147,
       -15.22786673]), 'Test MAE': array([ -6.98142378,  -7.49213448,  -7.84038102, -15.29808607,
       -10.1070187 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.03602103,  0.07476708, -0.25188652,  0.06134056, -0.87737713]), 'Test RMSE': array([-15.37398127, -17.57159839,  -9.66200131, -32.24766593,
       -15.58358518]), 'Test MAE': array([ -8.62386973,  -8.41076512,  -6.00486409, -13.24486566,
       -12.46957661])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.09936536, -0.14589718, -2.92731869,  0.02436489, -2.38102706]), 'Test RMSE': array([-15.83700614, -19.55503313, -17.11325743, -32.87668125,
       -20.9129809 ]), 'Test MAE': array([ -6.67500699,  -7.94152448,  -8.52628671, -13.28884615,
       -10.52113986])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.06014825,  0.06025037, -0.94760228,  0.07156365, -1.58828885]), 'Test RMSE': array([-15.55196831, -17.70890927, -12.05132358, -32.07157792,
       -18.29776259]), 'Test MAE': array([ -6.04710004,  -7.57627258,  -8.53182759, -12.96210136,
       -12.35571013])}"
"measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.02117779,  0.06152214, -1.66008866,  0.04938771, -1.08862238]), 'Test RMSE': array([-15.26345119, -17.69692243, -14.08421566, -32.45233662,
       -16.43696317]), 'Test MAE': array([ -6.91505536,  -7.88898508,  -8.65403525, -12.86664335,
        -9.48070953])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.0287199 ,  0.07811729, -0.90807672,  0.07709174, -0.34858066]), 'Test RMSE': array([-14.88587293, -17.53975677, -11.92840914, -31.97595515,
       -13.20778775]), 'Test MAE': array([ -7.552076  ,  -8.04961596,  -8.07695048, -12.94882039,
        -9.03563074])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 0.01915   , -0.02342119, -4.76195202,  0.02769354, -2.42191663]), 'Test RMSE': array([-14.95902748, -18.48046669, -20.72857416, -32.82054928,
       -21.03905991]), 'Test MAE': array([ -6.08953147,  -7.76167832, -10.95754545, -12.97725874,
       -11.52434965])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.04155092,  0.05558202, -1.14834865,  0.06405397, -0.68069025]), 'Test RMSE': array([-15.41495691, -17.75284059, -12.65718106, -32.20102266,
       -14.74468362]), 'Test MAE': array([ -5.92558829,  -7.05874892,  -8.88869067, -12.97580615,
        -8.89596566])}"
"measuring O3 2,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.02350418,  0.05828196, -1.92417198,  0.02328293, -0.24722553]), 'Test RMSE': array([-15.28082744, -17.72744622, -14.76678891, -32.89490593,
       -12.70176619]), 'Test MAE': array([ -6.94016676,  -7.9601208 , -10.1574312 , -13.18266548,
        -7.94970306])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01821766,  0.08988537, -1.08987543,  0.07189633, -0.65580214]), 'Test RMSE': array([-14.96613541, -17.42744737, -12.48374275, -32.06583144,
       -14.63510483]), 'Test MAE': array([ -7.92360514,  -8.00396959,  -8.61502822, -13.0196771 ,
       -10.83401216])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-1.47075928e-02, -3.19089867e-02, -5.23235096e+00,  5.94984921e-05,
       -2.71667613e+00]), 'Test RMSE': array([-15.21501961, -18.55694277, -21.55810395, -33.28368015,
       -21.92648301]), 'Test MAE': array([ -6.33041259,  -7.71158042, -11.71957343, -13.13051748,
       -11.61881119])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.04066838,  0.04012496, -1.73420183,  0.0713296 , -1.38584363]), 'Test RMSE': array([-15.40842468, -17.89752927, -14.27906912, -32.07562009,
       -17.56760694]), 'Test MAE': array([ -5.94344621,  -7.00477333,  -9.61434834, -13.07186574,
       -12.06718936])}"
"measuring O3 2,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 1.96159308e-03,  9.39664364e-03, -2.77935762e+00,  5.59048480e-02,
       -1.92971051e+00]), 'Test RMSE': array([-15.08952916, -18.18174777, -16.78779298, -32.34090316,
       -19.46722159]), 'Test MAE': array([ -6.51582128,  -8.05891135, -10.92775553, -12.57512196,
       -12.02491684])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.05132302,  0.07676972, -1.07272387,  0.07213866, -0.62120676]), 'Test RMSE': array([-14.71164521, -17.55257152, -12.43241033, -32.06164499,
       -14.48140906]), 'Test MAE': array([ -6.97811933,  -7.99609999,  -8.54617919, -12.89840005,
       -10.65227447])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.25940836, -0.07163092, -5.17072132, -0.03312621, -2.51341241]), 'Test RMSE': array([-16.95061058, -18.91073236, -21.45124868, -33.83147636,
       -21.3184774 ]), 'Test MAE': array([ -8.50911888,  -7.80874825, -11.79840559, -14.56741958,
       -11.84754545])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03969485,  0.02772201, -1.8437382 ,  0.07205582, -1.42775584]), 'Test RMSE': array([-15.40121585, -18.01278886, -14.56228131, -32.06307613,
       -17.72124056]), 'Test MAE': array([ -5.9200914 ,  -6.74665169,  -9.17746076, -13.09760501,
       -12.11218802])}"
"measuring O3 2,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.05113077, -0.03379849, -1.74682635,  0.0615662 , -0.61792513]), 'Test RMSE': array([-15.48568555, -18.57392461, -14.31199622, -32.24378983,
       -14.46674506]), 'Test MAE': array([ -7.40319427,  -7.7828258 ,  -9.06903909, -12.85680089,
        -9.56994628])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.00344473,  0.07148948, -1.04156192,  0.07218634, -0.69400083]), 'Test RMSE': array([-15.07831308, -17.60269421, -12.33860012, -32.06082106,
       -14.80295527]), 'Test MAE': array([ -7.86589702,  -7.92955498,  -8.5855952 , -13.14081092,
       -11.22176788])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.09361808, -0.18552643, -4.03837087,  0.0632217 , -2.64827338]), 'Test RMSE': array([-15.79555547, -19.89030084, -19.38338745, -32.21533636,
       -21.72377543]), 'Test MAE': array([ -6.59238462,  -7.75904895,  -9.71832867, -12.92909091,
       -12.16162238])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03998544,  0.0386269 , -1.78071023,  0.07243036, -1.43637541]), 'Test RMSE': array([-15.40336802, -17.91148997, -14.39999954, -32.05660478,
       -17.75267168]), 'Test MAE': array([ -5.93823043,  -7.00340361,  -9.66704306, -13.07816498,
       -12.1263013 ])}"
"measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.0021491 ,  0.05780181, -1.3408622 ,  0.04722145, -0.82307149]), 'Test RMSE': array([-15.12057242, -17.73196494, -13.21212079, -32.48929195,
       -15.35654326]), 'Test MAE': array([ -7.35929982,  -8.59379745,  -9.45019596, -12.47154157,
       -10.3039483 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.02858032,  0.09327176, -0.26740841,  0.06132995, -0.81674863]), 'Test RMSE': array([-15.31867376, -17.39499474,  -9.72171541, -32.24784824,
       -15.32988998]), 'Test MAE': array([ -8.73256508,  -8.55262632,  -5.91989092, -13.10646419,
       -12.01549831])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.05300326,  0.0292825 , -3.99629764,  0.03356048, -2.62465794]), 'Test RMSE': array([-15.49947256, -17.99832792, -19.30228669, -32.72137919,
       -21.6533518 ]), 'Test MAE': array([ -7.92531469,  -7.66648252, -11.01976923, -12.65682517,
       -11.71348951])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03629698,  0.05203118, -1.01313211,  0.06599056, -1.61019274]), 'Test RMSE': array([-15.37602857, -17.78618307, -12.25238821, -32.16769142,
       -18.37502362]), 'Test MAE': array([ -6.03434115,  -7.46036486,  -8.73162786, -13.03204383,
       -12.58895811])}"
