DateTime,Partículas Totais em Suspensão,Material Particulado <10µm,Óxidos de Nitrogênio,Dióxido de Nitrogênio,Dióxido de Enxofre,Monóxido de Nitrogênio,Ozônio,Material Particulado <2.5µm,Monóxido de Carbono
2022-07-31 16:30:00,28.0,24.0,9.75,6.85,18.34,2.9,52.38,7.0,0.0968
2022-07-31 17:30:00,35.0,30.0,4.18,3.05,14.93,1.13,51.99,14.0,0.0924
2022-07-31 18:30:00,42.0,36.0,4.51,3.48,13.36,1.03,47.87,11.0,0.1237
2022-07-31 19:30:00,52.0,44.0,5.16,4.3,15.19,0.86,21.58,12.0,0.3242
2022-07-31 20:30:00,55.0,47.0,5.3,4.61,18.86,0.69,8.04,12.0,0.2789
2022-07-31 21:30:00,51.0,43.0,8.7,7.81,15.46,0.89,3.53,19.0,0.385
2022-07-31 22:30:00,41.0,35.0,37.1,33.98,12.05,3.12,4.71,13.0,0.2824
2022-07-31 23:30:00,36.0,31.0,38.8,35.68,11.27,3.12,4.9,13.0,0.2213
2022-08-01 00:30:00,35.0,30.0,44.76,35.09,10.74,9.67,4.51,14.0,0.1768
2022-08-01 01:30:00,33.0,28.0,32.75,27.76,10.22,4.99,5.69,14.0,0.1463
2022-08-01 02:30:00,27.0,23.0,26.69,23.03,9.43,3.66,8.24,13.0,0.1272
2022-08-01 03:30:00,40.0,34.0,26.55,21.5,9.43,5.05,9.42,13.0,0.1636
2022-08-01 04:30:00,32.0,27.0,19.42,17.15,9.17,2.27,7.45,14.0,0.1352
2022-08-01 05:30:00,29.0,25.0,12.85,11.85,8.65,1.0,9.02,14.0,0.1359
2022-08-01 06:30:00,31.0,26.0,9.93,9.12,8.38,0.81,5.1,15.0,0.1877
2022-08-01 07:30:00,39.0,33.0,13.38,11.45,8.38,1.93,4.9,16.0,0.3782
2022-08-01 08:30:00,45.0,38.0,11.2,9.32,9.96,1.88,5.3,14.0,0.4959
2022-08-01 09:30:00,36.0,31.0,17.44,11.99,11.27,5.45,7.65,14.0,0.2894
2022-08-01 10:30:00,58.0,56.0,35.85,13.24,11.79,22.61,15.69,11.0,0.2396
2022-08-01 11:30:00,58.0,41.0,41.96,14.89,83.57,27.07,16.48,16.0,0.1657
2022-08-01 12:30:00,63.0,50.0,30.87,14.31,231.85,16.56,9.02,23.0,0.183
2022-08-01 13:30:00,80.0,44.0,20.47,11.78,256.21,8.69,18.83,19.0,0.1509
2022-08-01 14:30:00,46.0,29.0,55.76,25.24,51.61,30.52,41.39,13.0,0.1263
2022-08-01 15:30:00,59.0,40.0,102.9,46.2,41.39,56.7,40.02,17.0,0.1461
2022-08-01 16:30:00,64.0,46.0,62.22,31.45,31.96,30.77,39.24,19.0,0.174
2022-08-01 17:30:00,76.0,56.0,10.18,7.66,35.1,2.52,29.03,17.0,0.2381
2022-08-01 18:30:00,92.0,51.0,19.44,14.73,29.08,4.71,17.66,23.0,0.3485
2022-08-01 19:30:00,73.0,48.0,19.02,14.81,20.7,4.21,18.44,19.0,0.2633
2022-08-01 20:30:00,89.0,72.0,28.58,22.56,18.34,6.02,4.71,26.0,0.4144
2022-08-01 21:30:00,119.0,76.0,40.74,28.18,16.5,12.56,3.33,41.0,0.5904
2022-08-01 22:30:00,106.0,69.0,30.5,24.99,15.19,5.51,3.33,46.0,0.5553
2022-08-01 23:30:00,94.0,65.0,43.63,36.69,14.15,6.94,2.94,38.0,0.4082
2022-08-02 00:30:00,76.0,61.0,47.12,35.01,13.36,12.11,4.51,45.0,0.261
2022-08-02 01:30:00,61.0,47.0,48.78,36.63,13.36,12.15,10.59,36.0,0.195
2022-08-02 02:30:00,58.0,53.0,48.46,34.58,13.1,13.88,7.85,41.0,0.175
2022-08-02 03:30:00,66.0,45.0,31.52,27.57,12.31,3.95,6.67,26.0,0.2126
2022-08-02 04:30:00,50.0,49.0,19.02,17.81,12.31,1.21,10.79,28.0,0.1689
2022-08-02 05:30:00,66.0,44.0,21.11,19.27,12.31,1.84,10.79,30.0,0.1704
2022-08-02 06:30:00,42.0,40.0,19.27,17.31,11.53,1.96,6.47,31.0,0.1908
2022-08-02 07:30:00,48.0,46.0,14.59,13.63,10.74,0.96,4.51,30.0,0.3699
2022-08-02 08:30:00,85.0,64.0,15.75,14.11,11.53,1.64,4.32,35.0,0.4626
2022-08-02 09:30:00,85.0,54.0,17.79,15.16,12.31,2.63,5.49,31.0,0.3518
2022-08-02 10:30:00,74.0,49.0,30.24,14.37,28.82,15.87,12.56,36.0,0.2117
2022-08-02 11:30:00,58.0,53.0,35.92,14.15,28.82,21.77,23.93,43.0,0.1957
2022-08-02 12:30:00,71.0,64.0,31.48,14.99,26.72,16.49,26.09,44.0,0.2079
2022-08-02 13:30:00,72.0,60.0,29.3,18.3,28.03,11.0,23.74,44.0,0.2157
2022-08-02 14:30:00,90.0,56.0,20.35,13.42,24.89,6.93,35.31,35.0,0.1638
2022-08-02 15:30:00,78.0,54.0,18.16,13.0,22.53,5.16,43.55,33.0,0.131
2022-08-02 16:30:00,74.0,64.0,24.44,18.12,18.86,6.32,42.96,35.0,0.1767
2022-08-02 17:30:00,92.0,61.0,17.26,12.36,16.24,4.9,38.45,31.0,0.2588
2022-08-02 18:30:00,93.0,60.0,10.82,8.92,14.93,1.9,29.23,38.0,0.3306
2022-08-02 19:30:00,101.0,71.0,12.7,10.19,14.41,2.51,28.64,41.0,0.3017
2022-08-02 20:30:00,91.0,60.0,18.47,14.9,13.88,3.57,28.05,39.0,0.2511
2022-08-02 21:30:00,91.0,53.0,28.71,20.75,13.62,7.96,26.68,37.0,0.2198
2022-08-02 22:30:00,84.0,64.0,22.16,19.42,13.36,2.74,26.88,41.0,0.1942
2022-08-02 23:30:00,97.0,59.0,20.16,18.74,13.1,1.42,28.05,42.0,0.1979
2022-08-03 00:30:00,86.0,59.0,21.57,19.46,12.57,2.11,26.48,35.0,0.1684
2022-08-03 01:30:00,93.0,50.0,19.99,17.13,12.31,2.86,31.98,38.0,0.1286
2022-08-03 02:30:00,74.0,57.0,17.14,16.25,12.31,0.89,28.64,38.0,0.149
2022-08-03 03:30:00,86.0,65.0,16.61,15.47,11.79,1.14,13.14,48.0,0.202
2022-08-03 04:30:00,86.0,65.0,8.89,8.13,11.27,0.76,9.02,48.0,0.2097
2022-08-03 05:30:00,55.0,34.0,13.72,12.68,11.0,1.04,13.73,25.0,0.1838
2022-08-03 06:30:00,34.0,29.0,24.44,23.1,10.74,1.34,15.69,28.0,0.1942
2022-08-03 07:30:00,37.0,33.0,24.51,22.16,10.74,2.35,9.42,26.0,0.3908
2022-08-03 08:30:00,65.0,49.0,17.12,15.36,11.27,1.76,6.67,36.0,0.5462
2022-08-03 09:30:00,115.0,90.0,13.16,12.18,12.05,0.98,10.99,25.0,0.3337
2022-08-03 10:30:00,86.0,57.0,31.23,20.64,52.92,10.59,13.54,31.0,0.2971
2022-08-03 11:30:00,57.0,45.0,59.8,29.93,83.83,29.87,21.58,22.0,0.2459
2022-08-03 12:30:00,57.0,51.0,33.92,19.64,28.56,14.28,34.13,29.0,0.2462
2022-08-03 13:30:00,72.0,57.0,55.36,30.1,113.96,25.26,26.68,28.0,0.1961
2022-08-03 14:30:00,69.0,44.0,38.86,23.38,41.39,15.48,51.79,11.0,0.1453
2022-08-03 15:30:00,70.0,47.0,18.41,13.1,31.96,5.31,54.34,18.0,0.1471
2022-08-03 16:30:00,64.0,46.0,50.79,33.29,22.79,17.5,53.75,15.0,0.1548
2022-08-03 17:30:00,63.0,52.0,13.66,10.36,17.29,3.3,47.47,19.0,0.2051
2022-08-03 18:30:00,82.0,57.0,15.71,12.75,93.26,2.96,9.61,23.0,0.29
2022-08-03 19:30:00,71.0,40.0,13.75,11.46,67.07,2.29,21.97,16.0,0.2125
2022-08-03 20:30:00,50.0,32.0,16.76,14.26,26.2,2.5,33.35,12.0,0.1872
2022-08-03 21:30:00,51.0,39.0,80.49,59.74,20.7,20.75,28.64,19.0,0.2029
2022-08-03 22:30:00,49.0,31.0,29.75,24.0,17.55,5.75,32.96,11.0,0.1772
2022-08-03 23:30:00,38.0,29.0,12.21,10.88,15.98,1.33,38.45,17.0,0.1441
2022-08-04 00:30:00,38.0,34.0,20.44,19.13,14.67,1.31,45.51,14.0,0.1253
2022-08-04 01:30:00,40.0,31.0,15.22,14.23,13.62,0.99,46.3,13.0,0.121
2022-08-04 02:30:00,39.0,33.0,9.92,9.05,12.84,0.87,51.01,15.0,0.1199
2022-08-04 03:30:00,46.0,27.0,6.21,5.55,12.57,0.66,54.34,17.0,0.1146
2022-08-04 04:30:00,34.0,23.0,5.27,4.83,12.57,0.44,51.2,13.0,0.1115
2022-08-04 05:30:00,32.0,22.0,4.02,3.59,12.84,0.43,45.51,14.0,0.1167
2022-08-04 06:30:00,35.0,34.0,3.4,2.65,28.56,0.75,36.49,11.0,0.1294
2022-08-04 07:30:00,46.0,33.0,3.53,3.04,17.81,0.49,33.94,13.0,0.189
2022-08-04 08:30:00,60.0,44.0,4.09,3.58,14.41,0.51,26.48,18.0,0.2273
2022-08-04 09:30:00,67.0,43.0,15.99,14.69,13.36,1.3,36.1,14.0,0.1576
2022-08-04 10:30:00,70.0,53.0,17.0,14.39,17.03,2.61,32.57,16.0,0.1973
2022-08-04 11:30:00,83.0,51.0,28.03,23.3,14.67,4.73,21.38,18.0,0.2748
2022-08-04 12:30:00,84.0,56.0,13.45,10.14,13.88,3.31,26.68,23.0,0.2446
2022-08-04 13:30:00,73.0,62.0,22.0,18.79,13.88,3.21,32.57,23.0,0.232
2022-08-04 14:30:00,72.0,46.0,30.78,22.34,13.1,8.44,33.55,20.0,0.2437
2022-08-04 15:30:00,76.0,48.0,23.26,14.98,24.63,8.28,23.15,27.0,0.26
2022-08-04 16:30:00,65.0,53.0,16.43,13.38,23.05,3.05,23.74,22.0,0.2624
2022-08-04 17:30:00,81.0,56.0,16.86,13.6,17.55,3.26,27.07,23.0,0.2747
2022-08-04 18:30:00,100.0,61.0,38.35,31.31,14.41,7.04,47.08,19.0,0.2227
2022-08-04 19:30:00,88.0,41.0,30.44,26.75,12.84,3.69,41.39,12.0,0.2487
2022-08-04 20:30:00,68.0,42.0,25.7,22.9,13.36,2.8,32.57,8.0,0.3022
2022-08-04 21:30:00,68.0,41.0,12.98,10.68,13.62,2.3,28.25,20.0,0.3006
2022-08-04 22:30:00,66.0,51.0,17.81,15.17,13.88,2.64,20.79,19.0,0.3819
2022-08-04 23:30:00,59.0,37.0,19.38,18.06,13.62,1.32,26.29,17.0,0.2597
2022-08-05 00:30:00,42.0,33.0,19.15,18.07,12.57,1.08,35.7,12.0,0.1787
2022-08-05 01:30:00,47.0,35.0,29.04,27.37,12.31,1.67,33.35,13.0,0.1492
2022-08-05 02:30:00,54.0,23.0,22.09,21.08,11.27,1.01,39.04,11.0,0.0856
2022-08-05 03:30:00,40.0,23.0,10.91,10.06,10.74,0.85,45.51,8.0,0.0752
2022-08-05 04:30:00,41.0,19.0,7.85,6.95,10.22,0.9,44.92,7.0,0.0682
2022-08-05 05:30:00,38.0,19.0,3.15,2.71,9.96,0.44,36.49,9.0,0.0749
2022-08-05 06:30:00,33.0,19.0,1.98,1.69,10.22,0.29,32.37,8.0,0.0863
2022-08-05 07:30:00,32.0,32.0,2.15,1.53,10.22,0.62,29.23,5.0,0.1636
2022-08-05 08:30:00,49.0,29.0,3.33,2.91,11.0,0.42,24.91,4.0,0.222
2022-08-05 09:30:00,41.0,18.0,5.73,4.85,11.0,0.88,27.27,4.0,0.1633
2022-08-05 10:30:00,53.0,37.0,13.57,11.01,10.74,2.56,31.39,5.0,0.0958
2022-08-05 11:30:00,60.0,38.0,18.75,13.29,10.48,5.46,31.98,7.0,0.1459
2022-08-05 12:30:00,52.0,34.0,17.88,10.05,10.48,7.83,35.9,5.0,0.1086
2022-08-05 13:30:00,69.0,31.0,9.9,6.02,10.22,3.88,37.27,6.0,0.1072
2022-08-05 14:30:00,58.0,33.0,14.73,7.55,10.48,7.18,34.33,7.0,0.0927
2022-08-05 15:30:00,54.0,36.0,6.98,3.81,10.74,3.17,37.67,9.0,0.0818
2022-08-05 16:30:00,52.0,31.0,10.95,6.15,10.48,4.8,35.9,9.0,0.1042
2022-08-05 17:30:00,48.0,29.0,14.27,7.46,10.22,6.81,35.12,11.0,0.1164
2022-08-05 18:30:00,53.0,35.0,7.18,4.8,9.96,2.38,28.64,10.0,0.1646
2022-08-05 19:30:00,54.0,26.0,10.14,5.3,9.69,4.84,33.35,9.0,0.1555
2022-08-05 20:30:00,49.0,28.0,9.9,7.32,9.96,2.58,37.67,6.0,0.1007
2022-08-05 21:30:00,47.0,29.0,17.9,10.91,9.69,6.99,37.86,7.0,0.1247
2022-08-05 22:30:00,46.0,39.0,8.35,6.2,9.69,2.15,35.51,8.0,0.1028
2022-08-05 23:30:00,41.0,35.0,6.71,5.55,9.69,1.16,34.13,9.0,0.093
2022-08-06 00:30:00,40.0,34.0,6.28,4.68,9.43,1.6,33.94,5.0,0.088
2022-08-06 01:30:00,41.0,35.0,7.4,5.47,9.43,1.93,34.33,7.0,0.0812
2022-08-06 02:30:00,46.0,39.0,6.14,5.1,9.43,1.04,33.35,11.0,0.0828
2022-08-06 03:30:00,40.0,34.0,5.56,4.31,9.69,1.25,33.35,15.0,0.0965
2022-08-06 04:30:00,47.0,40.0,3.88,3.38,9.69,0.5,31.78,5.0,0.1003
2022-08-06 05:30:00,48.0,41.0,3.98,3.33,9.96,0.65,30.41,11.0,0.0896
2022-08-06 06:30:00,35.0,30.0,4.55,3.95,9.96,0.6,28.25,11.0,0.0923
2022-08-06 07:30:00,35.0,30.0,4.61,4.17,9.69,0.44,24.72,10.0,0.0958
2022-08-06 08:30:00,44.0,37.0,4.54,3.86,9.69,0.68,26.29,9.0,0.1126
2022-08-06 09:30:00,52.0,44.0,5.29,4.69,10.48,0.6,29.82,6.0,0.1334
2022-08-06 10:30:00,47.0,34.0,9.16,7.67,11.27,1.49,32.76,14.0,0.1111
2022-08-06 11:30:00,57.0,33.0,8.32,6.82,11.27,1.5,35.9,11.0,0.1065
2022-08-06 12:30:00,52.0,26.0,8.18,5.96,11.53,2.22,39.04,12.0,0.0994
2022-08-06 13:30:00,38.0,28.0,7.59,5.28,13.36,2.31,40.61,13.0,0.0875
2022-08-06 14:30:00,43.0,31.0,7.9,5.21,10.74,2.69,42.57,10.0,0.0772
2022-08-06 15:30:00,46.0,25.0,6.03,4.4,10.48,1.63,42.77,6.0,0.0724
2022-08-06 16:30:00,38.0,27.0,5.4,4.19,9.96,1.21,39.43,6.0,0.0804
2022-08-06 17:30:00,57.0,41.0,4.49,3.13,9.96,1.36,37.08,10.0,0.1031
2022-08-06 18:30:00,67.0,55.0,4.02,3.04,9.96,0.98,31.39,8.0,0.1642
2022-08-06 19:30:00,81.0,39.0,8.69,5.72,9.69,2.97,28.64,12.0,0.1735
2022-08-06 20:30:00,73.0,62.0,8.04,6.09,9.69,1.95,26.68,14.0,0.2504
2022-08-06 21:30:00,67.0,57.0,12.92,10.31,9.43,2.61,23.34,10.0,0.2219
2022-08-06 22:30:00,48.0,41.0,12.69,9.88,9.69,2.81,20.6,14.0,0.2201
2022-08-06 23:30:00,31.0,26.0,12.7,11.31,9.69,1.39,23.93,10.0,0.1934
2022-08-07 00:30:00,36.0,31.0,14.81,13.66,9.96,1.15,21.38,11.0,0.181
2022-08-07 01:30:00,24.0,20.0,13.45,12.33,10.74,1.12,28.84,7.0,0.1242
2022-08-07 02:30:00,23.0,20.0,13.77,13.01,9.17,0.76,29.03,5.0,0.1108
2022-08-07 03:30:00,22.0,19.0,13.98,13.05,8.91,0.93,31.39,5.0,0.0826
2022-08-07 04:30:00,16.0,14.0,9.88,8.72,8.91,1.16,30.8,6.0,0.079
2022-08-07 05:30:00,15.0,13.0,7.2,6.52,8.91,0.68,23.93,3.0,0.0858
2022-08-07 06:30:00,20.0,17.0,3.78,3.26,8.91,0.52,22.17,6.0,0.0898
2022-08-07 07:30:00,18.0,15.0,3.3,2.61,9.17,0.69,16.68,9.0,0.1155
2022-08-07 08:30:00,24.0,20.0,3.58,2.75,9.17,0.83,14.12,13.0,0.1497
2022-08-07 09:30:00,21.0,18.0,4.43,3.84,9.43,0.59,16.09,9.0,0.1394
2022-08-07 10:30:00,27.0,23.0,8.34,6.92,9.69,1.42,18.05,7.0,0.2027
2022-08-07 11:30:00,31.0,18.0,13.0,11.13,14.93,1.87,18.05,9.0,0.2144
2022-08-07 12:30:00,32.0,16.0,11.88,10.28,13.62,1.6,25.5,11.0,0.1857
2022-08-07 13:30:00,18.0,15.0,16.24,11.85,11.53,4.39,38.45,8.0,0.181
2022-08-07 14:30:00,19.0,18.0,17.08,13.23,11.0,3.85,40.22,5.0,0.1196
2022-08-07 15:30:00,16.0,5.0,9.76,7.87,10.74,1.89,39.04,4.0,0.0964
2022-08-07 16:30:00,16.0,7.0,7.62,5.21,10.22,2.41,35.9,5.0,0.1141
2022-08-07 17:30:00,13.0,11.0,4.82,4.14,10.22,0.68,36.49,8.0,0.1202
2022-08-07 18:30:00,19.0,9.0,4.69,4.02,9.96,0.67,34.13,5.0,0.1498
2022-08-07 19:30:00,16.0,14.0,8.82,7.56,9.96,1.26,27.66,5.0,0.2323
2022-08-07 20:30:00,24.0,10.0,8.69,7.17,9.96,1.52,17.46,6.0,0.1674
2022-08-07 21:30:00,16.0,13.0,10.45,8.92,9.96,1.53,16.68,7.0,0.1567
2022-08-07 22:30:00,18.0,16.0,12.2,10.25,9.96,1.95,15.5,4.0,0.1352
2022-08-07 23:30:00,18.0,15.0,14.09,11.47,10.22,2.62,16.28,4.0,0.118
2022-08-08 00:30:00,19.0,12.0,11.18,9.72,10.74,1.46,17.66,3.0,0.1034
2022-08-08 01:30:00,17.0,8.0,10.5,9.14,10.48,1.36,19.03,0.0,0.0964
2022-08-08 02:30:00,17.0,15.0,11.3,9.38,10.22,1.92,18.24,6.0,0.0962
2022-08-08 03:30:00,21.0,14.0,8.67,8.05,10.22,0.62,17.07,6.0,0.0898
2022-08-08 04:30:00,18.0,18.0,7.49,6.81,10.22,0.68,17.07,5.0,0.0873
2022-08-08 05:30:00,28.0,16.0,6.25,5.6,9.96,0.65,15.89,6.0,0.0937
2022-08-08 06:30:00,27.0,10.0,8.2,7.54,9.69,0.66,19.42,3.0,0.1076
2022-08-08 07:30:00,19.0,7.0,10.02,9.21,9.69,0.81,9.22,7.0,0.311
2022-08-08 08:30:00,20.0,11.0,11.83,11.1,9.96,0.73,13.34,8.0,0.3209
2022-08-08 09:30:00,15.0,13.0,10.27,9.02,10.22,1.25,23.15,6.0,0.162
2022-08-08 10:30:00,20.0,17.0,35.69,27.83,10.48,7.86,26.68,3.0,0.1563
2022-08-08 11:30:00,13.0,11.0,32.64,23.79,10.74,8.85,38.25,4.0,0.1192
2022-08-08 12:30:00,17.0,11.0,14.54,11.04,11.0,3.5,36.1,3.0,0.1612
2022-08-08 13:30:00,18.0,17.0,16.47,11.3,11.0,5.17,41.0,5.0,0.0934
2022-08-08 14:30:00,17.0,9.0,8.6,6.09,10.74,2.51,41.39,8.0,0.1018
2022-08-08 15:30:00,12.0,9.0,13.22,7.65,10.74,5.57,40.22,6.0,0.0898
2022-08-08 16:30:00,13.0,12.0,8.35,5.32,10.74,3.03,35.7,6.0,0.0908
2022-08-08 17:30:00,21.0,9.0,7.59,4.46,10.48,3.13,29.62,3.0,0.1943
2022-08-08 18:30:00,17.0,16.0,8.24,5.24,9.96,3.0,20.79,2.0,0.2659
2022-08-08 19:30:00,16.0,11.0,12.31,8.19,9.69,4.12,27.07,2.0,0.192
2022-08-08 20:30:00,8.0,6.0,19.22,14.63,9.43,4.59,30.01,1.0,0.1458
2022-08-08 21:30:00,12.0,8.0,31.6,21.25,9.17,10.35,36.29,4.0,0.0882
2022-08-08 22:30:00,13.0,11.0,18.57,13.81,9.17,4.76,37.47,6.0,0.0945
2022-08-08 23:30:00,19.0,10.0,14.64,12.52,8.91,2.12,36.49,6.0,0.0704
2022-08-09 00:30:00,16.0,7.0,7.98,6.84,8.91,1.14,36.1,4.0,0.0619
2022-08-09 01:30:00,18.0,6.0,6.28,5.73,9.17,0.55,33.55,3.0,0.0717
2022-08-09 02:30:00,14.0,9.0,5.94,5.22,9.17,0.72,32.17,4.0,0.0622
2022-08-09 03:30:00,19.0,13.0,4.35,3.9,9.17,0.45,31.39,4.0,0.0659
2022-08-09 04:30:00,17.0,14.0,5.67,5.23,8.91,0.44,30.21,5.0,0.0761
2022-08-09 05:30:00,12.0,11.0,5.19,4.62,9.17,0.57,29.03,5.0,0.0618
2022-08-09 06:30:00,16.0,9.0,5.18,4.71,8.91,0.47,24.33,3.0,0.0995
2022-08-09 07:30:00,14.0,10.0,6.11,5.54,9.17,0.57,12.36,3.0,0.2267
2022-08-09 08:30:00,15.0,12.0,5.8,5.22,9.43,0.58,8.83,7.0,0.2942
2022-08-09 09:30:00,20.0,15.0,11.83,10.75,9.96,1.08,11.97,6.0,0.2689
2022-08-09 10:30:00,23.0,19.0,32.46,27.2,10.48,5.26,12.95,7.0,0.2663
2022-08-09 11:30:00,20.0,15.0,45.71,31.06,13.36,14.65,18.24,6.0,0.2151
2022-08-09 12:30:00,23.0,17.0,33.14,25.07,17.55,8.07,13.34,10.0,0.2268
2022-08-09 13:30:00,24.0,15.0,31.89,22.56,14.15,9.33,17.66,11.0,0.2926
2022-08-09 14:30:00,19.0,12.0,23.17,16.54,12.05,6.63,20.99,8.0,0.1842
2022-08-09 15:30:00,20.0,16.0,36.64,25.52,11.27,11.12,16.28,6.0,0.2667
2022-08-09 16:30:00,19.0,13.0,30.5,22.05,11.53,8.45,17.66,3.0,0.2061
2022-08-09 17:30:00,18.0,8.0,23.64,18.64,10.74,5.0,20.99,3.0,0.1944
2022-08-09 18:30:00,16.0,11.0,35.15,28.16,10.22,6.99,39.24,5.0,0.1342
2022-08-09 19:30:00,25.0,13.0,26.23,21.08,9.69,5.15,46.89,3.0,0.0752
2022-08-09 20:30:00,25.0,18.0,23.51,17.81,9.43,5.7,51.4,1.0,0.0526
2022-08-09 21:30:00,25.0,20.0,9.44,5.09,9.17,4.35,52.38,2.0,0.0514
2022-08-09 22:30:00,30.0,26.0,3.78,2.18,8.91,1.6,50.42,7.0,0.0463
2022-08-09 23:30:00,34.0,24.0,1.84,1.0,8.91,0.84,50.42,8.0,0.0489
2022-08-10 00:30:00,30.0,18.0,1.34,0.73,9.17,0.61,50.22,6.0,0.0417
2022-08-10 01:30:00,26.0,24.0,2.77,1.04,9.17,1.73,49.83,6.0,0.0449
2022-08-10 02:30:00,30.0,14.0,1.13,0.53,8.91,0.6,49.24,7.0,0.0412
2022-08-10 03:30:00,24.0,16.0,1.57,0.95,8.91,0.62,53.95,3.0,0.0384
2022-08-10 04:30:00,25.0,14.0,0.8,0.24,8.65,0.56,52.38,4.0,0.0427
2022-08-10 05:30:00,22.0,17.0,0.8,0.37,8.65,0.43,53.56,28.0,0.0462
2022-08-10 06:30:00,22.0,21.0,0.79,0.32,8.65,0.47,55.71,7.0,0.0455
2022-08-10 07:30:00,20.0,18.0,1.16,0.64,8.65,0.52,52.97,6.0,0.0974
2022-08-10 08:30:00,30.0,26.0,1.04,0.45,8.65,0.59,47.47,10.0,0.1002
2022-08-10 09:30:00,30.0,16.0,1.13,0.49,8.91,0.64,43.16,7.0,0.0934
2022-08-10 10:30:00,20.0,13.0,5.03,2.89,9.17,2.14,46.89,7.0,0.0903
2022-08-10 11:30:00,13.0,12.0,7.67,4.84,8.91,2.83,41.2,6.0,0.0943
2022-08-10 12:30:00,17.0,13.0,7.65,5.43,8.91,2.22,39.24,5.0,0.107
2022-08-10 13:30:00,22.0,14.0,6.47,4.73,8.91,1.74,41.2,8.0,0.096
2022-08-10 14:30:00,28.0,23.0,7.87,5.42,9.17,2.45,39.82,6.0,0.0923
2022-08-10 15:30:00,35.0,19.0,8.96,5.53,9.17,3.43,39.82,9.0,0.0954
2022-08-10 16:30:00,36.0,26.0,7.21,5.05,9.17,2.16,38.25,13.0,0.1108
2022-08-10 17:30:00,32.0,23.0,5.99,4.5,9.17,1.49,37.08,7.0,0.1144
2022-08-10 18:30:00,36.0,24.0,6.44,4.67,8.91,1.77,27.66,7.0,0.2319
2022-08-10 19:30:00,38.0,20.0,6.99,4.48,8.91,2.51,33.55,8.0,0.1021
2022-08-10 20:30:00,29.0,20.0,9.48,6.38,8.91,3.1,38.25,7.0,0.0926
2022-08-10 21:30:00,27.0,20.0,22.97,12.73,8.65,10.24,40.22,8.0,0.0762
2022-08-10 22:30:00,21.0,18.0,10.06,6.57,8.38,3.49,41.0,6.0,0.0537
2022-08-10 23:30:00,15.0,13.0,6.42,5.54,8.38,0.88,41.0,4.0,0.051
2022-08-11 00:30:00,20.0,17.0,5.85,4.84,8.65,1.01,38.84,3.0,0.0512
2022-08-11 01:30:00,22.0,19.0,4.28,3.27,8.65,1.01,37.86,5.0,0.0461
2022-08-11 02:30:00,29.0,25.0,3.25,2.57,8.38,0.68,36.29,10.0,0.0453
2022-08-11 03:30:00,34.0,29.0,3.62,2.51,8.38,1.11,34.53,6.0,0.0422
2022-08-11 04:30:00,27.0,23.0,3.0,2.33,8.38,0.67,33.94,3.0,0.0477
2022-08-11 05:30:00,29.0,25.0,2.5,1.8,8.38,0.7,32.96,5.0,0.0504
2022-08-11 06:30:00,35.0,30.0,2.71,2.1,8.38,0.61,30.41,5.0,0.1053
2022-08-11 07:30:00,49.0,42.0,2.06,1.58,8.38,0.48,14.71,13.0,0.43
2022-08-11 08:30:00,36.0,31.0,3.53,3.04,8.91,0.49,16.68,9.0,0.37
2022-08-11 09:30:00,36.0,16.0,6.29,5.36,9.17,0.93,27.86,4.0,0.114
2022-08-11 10:30:00,27.0,21.0,37.94,27.57,9.69,10.37,32.57,4.0,0.1274
2022-08-11 11:30:00,29.0,11.0,28.86,20.27,9.96,8.59,29.62,6.0,0.1392
2022-08-11 12:30:00,29.0,20.0,11.1,7.88,10.22,3.22,31.58,20.0,0.1603
2022-08-11 13:30:00,28.0,15.0,9.17,6.81,10.74,2.36,34.72,5.0,0.1169
2022-08-11 14:30:00,26.0,17.0,15.41,9.74,10.48,5.67,35.7,3.0,0.1201
2022-08-11 15:30:00,25.0,18.0,11.98,8.01,10.48,3.97,34.33,5.0,0.0917
2022-08-11 16:30:00,24.0,20.0,9.83,6.42,10.74,3.41,33.74,8.0,0.1305
2022-08-11 17:30:00,40.0,27.0,9.31,5.8,11.0,3.51,23.54,11.0,0.2268
2022-08-11 18:30:00,56.0,41.0,9.94,6.4,10.48,3.54,16.09,18.0,0.3729
2022-08-11 19:30:00,50.0,36.0,11.5,8.54,10.22,2.96,13.73,12.0,0.4469
2022-08-11 20:30:00,56.0,30.0,23.72,18.08,9.69,5.64,22.36,11.0,0.1685
2022-08-11 21:30:00,55.0,32.0,39.88,24.65,9.43,15.23,14.52,19.0,0.2543
2022-08-11 22:30:00,56.0,27.0,38.41,26.67,9.43,11.74,15.69,9.0,0.3057
2022-08-11 23:30:00,46.0,25.0,10.78,9.27,9.43,1.51,21.38,8.0,0.1491
2022-08-12 00:30:00,29.0,17.0,21.01,18.24,9.17,2.77,10.4,9.0,0.1487
2022-08-12 01:30:00,32.0,20.0,19.28,16.61,9.17,2.67,10.59,10.0,0.1485
2022-08-12 02:30:00,34.0,18.0,10.83,9.6,9.43,1.23,12.56,9.0,0.1046
2022-08-12 03:30:00,26.0,22.0,17.69,16.29,9.43,1.4,11.77,7.0,0.0923
2022-08-12 04:30:00,20.0,17.0,15.91,14.7,9.43,1.21,10.01,7.0,0.11
2022-08-12 05:30:00,25.0,21.0,13.72,12.8,9.69,0.92,23.93,4.0,0.0613
