,latitude,longitude,measuring,DateTime
121,-28.456899,-48.972999,34.61,2022-11-22 18:09:09
122,-28.456899,-48.972999,36.01,2022-11-22 18:24:54
123,-28.456899,-48.972999,31.82,2022-11-22 18:40:32
124,-28.456899,-48.972999,31.82,2022-11-22 18:56:12
125,-28.456899,-48.972999,30.43,2022-11-22 19:11:55
126,-28.456899,-48.972999,33.22,2022-11-22 19:27:40
127,-28.456899,-48.972999,-9999.99,2022-11-23 11:18:21
128,-28.456899,-48.972999,-9999.99,2022-11-23 11:34:12
129,-28.456899,-48.972999,-9999.99,2022-11-23 11:50:02
130,-28.456899,-48.972999,-9999.99,2022-11-23 12:05:49
131,-28.456899,-48.972999,-9999.99,2022-11-23 12:21:37
132,-28.456899,-48.972999,-9999.99,2022-11-23 12:37:22
133,-28.456899,-48.972999,-9999.99,2022-11-23 12:53:13
134,-28.456899,-48.972999,-918.68,2022-11-23 13:09:04
135,-28.456899,-48.972999,-1834.98,2022-11-23 13:24:52
136,-28.456899,-48.972999,21.07,2022-11-23 13:40:32
137,-28.456899,-48.972999,48.83,2022-11-23 13:56:17
138,-28.456899,-48.972999,79.1,2022-11-23 14:12:01
139,-28.456899,-48.972999,100.72,2022-11-23 14:27:46
140,-28.456899,-48.972999,125.7,2022-11-23 14:43:31
141,-28.456899,-48.972999,166.01,2022-11-23 14:59:15
142,-28.456899,-48.972999,229.07,2022-11-23 15:15:00
143,-28.456899,-48.972999,290.17,2022-11-23 15:30:45
144,-28.456899,-48.972999,355.46,2022-11-23 15:46:27
145,-28.456899,-48.972999,411.27,2022-11-23 16:02:14
146,-28.456899,-48.972999,475.44,2022-11-23 16:17:58
147,-28.456899,-48.972999,540.59,2022-11-23 16:33:44
148,-28.456899,-48.972999,611.18,2022-11-23 16:49:29
149,-28.456899,-48.972999,-9999.99,2022-11-23 17:05:09
150,-28.456899,-48.972999,-9999.99,2022-11-23 17:20:53
151,-28.456899,-48.972999,-9999.99,2022-11-23 17:36:38
152,-28.456899,-48.972999,-9999.99,2022-11-23 17:52:23
153,-28.456899,-48.972999,-9999.99,2022-11-23 18:08:01
154,-28.456899,-48.972999,-9999.99,2022-11-23 18:23:38
155,-28.456899,-48.972999,-9999.99,2022-11-23 18:39:26
156,-28.456899,-48.972999,-9999.99,2022-11-23 18:55:11
157,-28.456899,-48.972999,-9999.99,2022-11-23 19:10:55
158,-28.456899,-48.972999,-9999.99,2022-11-23 19:26:40
159,-28.456899,-48.972999,-9999.99,2022-11-23 19:42:24
160,-28.456899,-48.972999,-9999.99,2022-11-23 19:58:09
161,-28.456899,-48.972999,-9999.99,2022-11-23 20:13:55
162,-28.456899,-48.972999,-9999.99,2022-11-23 20:29:38
163,-28.456899,-48.972999,-9999.99,2022-11-23 20:45:23
164,-28.456899,-48.972999,-9999.99,2022-11-23 21:01:08
165,-28.456899,-48.972999,-9999.99,2022-11-23 21:16:52
166,-28.456899,-48.972999,-9999.99,2022-11-23 21:32:37
167,-28.456899,-48.972999,-9999.99,2022-11-23 21:48:23
168,-28.456899,-48.972999,-9999.99,2022-11-23 22:04:08
169,-28.456899,-48.972999,-9999.99,2022-11-23 22:19:52
170,-28.456899,-48.972999,-9999.99,2022-11-23 22:35:37
171,-28.456899,-48.972999,-9999.99,2022-11-23 22:51:22
172,-28.456899,-48.972999,-9999.99,2022-11-23 23:07:07
173,-28.456899,-48.972999,-9999.99,2022-11-23 23:22:51
174,-28.456899,-48.972999,-9999.99,2022-11-23 23:38:35
175,-28.456899,-48.972999,-9999.99,2022-11-23 23:54:20
176,-28.456899,-48.972999,-9999.99,2022-11-24 00:10:05
177,-28.456899,-48.972999,-9999.99,2022-11-24 00:25:50
178,-28.456899,-48.972999,-9999.99,2022-11-24 00:41:35
179,-28.456899,-48.972999,-9999.99,2022-11-24 00:57:20
180,-28.456899,-48.972999,-9999.99,2022-11-24 01:13:04
181,-28.456899,-48.972999,-9999.99,2022-11-24 01:28:49
182,-28.456899,-48.972999,-9999.99,2022-11-24 01:44:33
183,-28.456899,-48.972999,-9999.99,2022-11-24 02:00:18
184,-28.456899,-48.972999,-9999.99,2022-11-24 02:16:03
185,-28.456899,-48.972999,-9999.99,2022-11-24 02:31:47
186,-28.456899,-48.972999,-9999.99,2022-11-24 02:47:31
187,-28.456899,-48.972999,-9999.99,2022-11-24 03:03:16
188,-28.456899,-48.972999,-9999.99,2022-11-24 03:19:02
189,-28.456899,-48.972999,-9999.99,2022-11-24 03:34:46
190,-28.456899,-48.972999,-9999.99,2022-11-24 03:50:31
191,-28.456899,-48.972999,-9999.99,2022-11-24 04:06:16
192,-28.456899,-48.972999,-9999.99,2022-11-24 04:22:00
193,-28.456899,-48.972999,-9999.99,2022-11-24 04:37:45
194,-28.456899,-48.972999,-9999.99,2022-11-24 04:53:30
195,-28.456899,-48.972999,-9999.99,2022-11-24 05:09:14
196,-28.456899,-48.972999,-9999.99,2022-11-24 05:24:59
197,-28.456899,-48.972999,-9999.99,2022-11-24 05:40:43
198,-28.456899,-48.972999,-9999.99,2022-11-24 05:56:28
199,-28.456899,-48.972999,-9999.99,2022-11-24 06:12:13
200,-28.456899,-48.972999,-9999.99,2022-11-24 06:27:58
201,-28.456899,-48.972999,-9999.99,2022-11-24 06:43:43
202,-28.456899,-48.972999,-9999.99,2022-11-24 06:59:28
203,-28.456899,-48.972999,-9999.99,2022-11-24 07:15:12
204,-28.456899,-48.972999,-9999.99,2022-11-24 07:30:57
205,-28.456899,-48.972999,-9999.99,2022-11-24 07:46:42
206,-28.456899,-48.972999,-9999.99,2022-11-24 08:02:26
207,-28.456899,-48.972999,-9999.99,2022-11-24 08:18:11
208,-28.456899,-48.972999,-9999.99,2022-11-24 08:33:56
209,-28.456899,-48.972999,-9999.99,2022-11-24 08:49:38
210,-28.456899,-48.972999,-9999.99,2022-11-24 09:05:25
211,-28.456899,-48.972999,-9999.99,2022-11-24 09:21:10
212,-28.456899,-48.972999,-9999.99,2022-11-24 09:36:55
213,-28.456899,-48.972999,-9999.99,2022-11-24 09:52:40
214,-28.456899,-48.972999,-9999.99,2022-11-24 10:08:24
215,-28.456899,-48.972999,-9999.99,2022-11-24 10:24:09
216,-28.456899,-48.972999,-9999.99,2022-11-24 10:39:54
217,-28.456899,-48.972999,-9999.99,2022-11-24 10:55:39
218,-28.456899,-48.972999,-9999.99,2022-11-24 11:11:24
219,-28.456899,-48.972999,-9999.99,2022-11-24 11:27:04
220,-28.456899,-48.972999,-9999.99,2022-11-24 11:42:46
221,-28.456899,-48.972999,-9999.99,2022-11-24 11:58:33
222,-28.456899,-48.972999,-9999.99,2022-11-24 12:14:20
223,-28.456899,-48.972999,-9999.99,2022-11-25 19:18:30
224,-28.456899,-48.972999,-9999.99,2022-11-25 19:34:12
225,-28.456899,-48.972999,-9999.99,2022-11-25 19:49:57
226,-28.456899,-48.972999,-9999.99,2022-11-25 20:05:42
227,-28.456899,-48.972999,-9999.99,2022-11-25 20:21:27
228,-28.456899,-48.972999,-9999.99,2022-11-25 20:37:12
229,-28.456899,-48.972999,-9999.99,2022-11-25 20:52:57
230,-28.456899,-48.972999,-9999.99,2022-11-25 21:08:42
231,-28.456899,-48.972999,-9999.99,2022-11-25 21:24:26
232,-28.456899,-48.972999,-9999.99,2022-11-25 21:40:11
233,-28.456899,-48.972999,-9999.99,2022-11-25 21:55:56
234,-28.456899,-48.972999,-9999.99,2022-11-25 22:11:40
235,-28.456899,-48.972999,-9999.99,2022-11-25 22:27:26
236,-28.456899,-48.972999,-9999.99,2022-11-25 22:43:10
237,-28.456899,-48.972999,-9999.99,2022-11-25 22:58:55
238,-28.456899,-48.972999,-9999.99,2022-11-25 23:14:40
239,-28.456899,-48.972999,-9999.99,2022-11-25 23:30:24
240,-28.456899,-48.972999,-9999.99,2022-11-25 23:46:09
241,-28.456899,-48.972999,-9999.99,2022-11-26 00:01:53
242,-28.456899,-48.972999,-9999.99,2022-11-26 00:17:38
243,-28.456899,-48.972999,-9999.99,2022-11-26 00:33:23
244,-28.456899,-48.972999,-9999.99,2022-11-26 00:49:08
245,-28.456899,-48.972999,-9999.99,2022-11-26 01:04:53
246,-28.456899,-48.972999,-9999.99,2022-11-26 01:20:38
247,-28.456899,-48.972999,-9999.99,2022-11-26 01:36:23
248,-28.456899,-48.972999,-9999.99,2022-11-26 01:52:07
249,-28.456899,-48.972999,-9999.99,2022-11-26 02:07:52
250,-28.456899,-48.972999,-9999.99,2022-11-26 02:23:36
251,-28.456899,-48.972999,-9999.99,2022-11-26 02:39:21
252,-28.456899,-48.972999,-9999.99,2022-11-26 02:55:06
253,-28.456899,-48.972999,-9999.99,2022-11-26 03:10:50
254,-28.456899,-48.972999,-9999.99,2022-11-26 03:26:35
255,-28.456899,-48.972999,-9999.99,2022-11-26 03:42:20
256,-28.456899,-48.972999,-9999.99,2022-11-26 03:58:04
257,-28.456899,-48.972999,-9999.99,2022-11-26 04:13:50
258,-28.456899,-48.972999,-9999.99,2022-11-26 04:29:34
259,-28.456899,-48.972999,-9999.99,2022-11-26 04:45:19
260,-28.456899,-48.972999,-9999.99,2022-11-26 05:01:04
261,-28.456899,-48.972999,-9999.99,2022-11-26 05:16:49
262,-28.456899,-48.972999,-9999.99,2022-11-26 05:32:33
263,-28.456899,-48.972999,-9999.99,2022-11-26 05:48:17
264,-28.456899,-48.972999,-9999.99,2022-11-26 06:04:02
265,-28.456899,-48.972999,-9999.99,2022-11-26 06:19:47
266,-28.456899,-48.972999,-9999.99,2022-11-26 06:35:32
267,-28.456899,-48.972999,-9999.99,2022-11-26 06:51:17
268,-28.456899,-48.972999,-9999.99,2022-11-26 07:07:01
269,-28.456899,-48.972999,-9999.99,2022-11-26 07:22:46
270,-28.456899,-48.972999,-9999.99,2022-11-26 07:38:31
271,-28.456899,-48.972999,-9999.99,2022-11-26 07:54:15
272,-28.456899,-48.972999,-9999.99,2022-11-26 08:10:00
273,-28.456899,-48.972999,-9999.99,2022-11-26 08:25:42
274,-28.456899,-48.972999,-9999.99,2022-11-26 08:41:29
275,-28.456899,-48.972999,-9999.99,2022-11-26 08:57:14
276,-28.456899,-48.972999,-9999.99,2022-11-26 09:12:59
277,-28.456899,-48.972999,-9999.99,2022-11-26 09:28:44
278,-28.456899,-48.972999,-9999.99,2022-11-26 09:44:29
279,-28.456899,-48.972999,-9999.99,2022-11-26 10:00:14
280,-28.456899,-48.972999,-9999.99,2022-11-26 10:15:58
281,-28.456899,-48.972999,-9999.99,2022-11-26 10:31:43
282,-28.456899,-48.972999,-9999.99,2022-11-26 10:47:28
283,-28.456899,-48.972999,-9999.99,2022-11-26 11:03:01
284,-28.456899,-48.972999,-9999.99,2022-11-26 11:18:46
285,-28.456899,-48.972999,-9999.99,2022-11-26 11:34:30
286,-28.456899,-48.972999,-9999.99,2022-11-26 11:50:15
287,-28.456899,-48.972999,-9999.99,2022-11-26 12:06:00
288,-28.456899,-48.972999,-9999.99,2022-11-26 12:21:45
289,-28.456899,-48.972999,-9999.99,2022-11-26 12:37:27
290,-28.456899,-48.972999,-9999.99,2022-11-26 12:53:15
291,-28.456899,-48.972999,-9999.99,2022-11-26 13:09:01
292,-28.456899,-48.972999,-9999.99,2022-11-26 13:24:44
293,-28.456899,-48.972999,-9999.99,2022-11-26 13:40:30
294,-28.456899,-48.972999,-9999.99,2022-11-26 13:56:15
295,-28.456899,-48.972999,-9999.99,2022-11-26 14:11:59
296,-28.456899,-48.972999,-9999.99,2022-11-26 14:27:44
297,-28.456899,-48.972999,-9999.99,2022-11-26 14:43:29
298,-28.456899,-48.972999,-9999.99,2022-11-26 14:59:13
299,-28.456899,-48.972999,-9999.99,2022-11-26 15:14:58
300,-28.456899,-48.972999,-9999.99,2022-11-26 15:30:42
301,-28.456899,-48.972999,-9999.99,2022-11-26 15:46:27
302,-28.456899,-48.972999,-9999.99,2022-11-26 16:02:12
303,-28.456899,-48.972999,-9999.99,2022-11-26 16:17:57
304,-28.456899,-48.972999,-9999.99,2022-11-26 16:33:41
305,-28.456899,-48.972999,-9999.99,2022-11-26 16:49:26
306,-28.456899,-48.972999,-9999.99,2022-11-26 17:05:11
307,-28.456899,-48.972999,-9999.99,2022-11-26 17:20:56
308,-28.456899,-48.972999,-9999.99,2022-11-26 17:36:41
309,-28.456899,-48.972999,-9999.99,2022-11-26 17:52:25
310,-28.456899,-48.972999,-9999.99,2022-11-26 18:08:10
311,-28.456899,-48.972999,-9999.99,2022-11-26 18:23:54
312,-28.456899,-48.972999,-9999.99,2022-11-26 18:39:39
313,-28.456899,-48.972999,-9999.99,2022-11-26 18:55:24
314,-28.456899,-48.972999,-9999.99,2022-11-26 19:11:09
315,-28.456899,-48.972999,-9999.99,2022-11-26 19:26:54
316,-28.456899,-48.972999,-9999.99,2022-11-26 19:42:39
317,-28.456899,-48.972999,-9999.99,2022-11-26 19:58:23
318,-28.456899,-48.972999,-9999.99,2022-11-26 20:14:08
319,-28.456899,-48.972999,-9999.99,2022-11-26 20:29:53
320,-28.456899,-48.972999,-9999.99,2022-11-26 20:45:38
321,-28.456899,-48.972999,-9999.99,2022-11-26 21:01:23
322,-28.456899,-48.972999,-9999.99,2022-11-26 21:17:07
323,-28.456899,-48.972999,-9999.99,2022-11-26 21:32:52
324,-28.456899,-48.972999,-9999.99,2022-11-26 21:48:36
325,-28.456899,-48.972999,-9999.99,2022-11-26 22:04:21
326,-28.456899,-48.972999,-9999.99,2022-11-26 22:20:06
327,-28.456899,-48.972999,-9999.99,2022-11-26 22:35:51
328,-28.456899,-48.972999,-9999.99,2022-11-26 22:51:35
329,-28.456899,-48.972999,-9999.99,2022-11-26 23:07:19
330,-28.456899,-48.972999,-9999.99,2022-11-26 23:23:04
331,-28.456899,-48.972999,-9999.99,2022-11-26 23:38:50
332,-28.456899,-48.972999,-9999.99,2022-11-26 23:54:35
333,-28.456899,-48.972999,-9999.99,2022-11-27 00:10:19
