Data e Hora;Partículas Totais em Suspensão;Material Particulado <10µm;Óxidos de Nitrogênio;Dióxido de Nitrogênio;Dióxido de Enxofre;Monóxido de Nitrogênio;Ozônio;Material Particulado <2.5µm;Monóxido de Carbono
;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m
;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina
;Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [ppm]
15/01/2023 10:30:00;17;14;5,37;4,52;3,39;0,85;32,63;4;0,1462
15/01/2023 11:30:00;16;14;14,28;12,64;8,05;1,64;30,56;11;0,1624
15/01/2023 12:30:00;17;14;12,86;11,91;5,56;0,95;36,4;14;0,1794
15/01/2023 13:30:00;21;18;4,95;4,33;4,08;0,61;44,51;14;0,1566
15/01/2023 14:30:00;20;17;2,02;1,97;3,83;0,05;50,41;12;0,1271
15/01/2023 15:30:00;13;11;1,19;1,06;3,88;0,14;47,76;8;0,1091
15/01/2023 16:30:00;17;14;;;3,93;0,61;45,23;5;0,1067
15/01/2023 17:30:00;15;13;1,55;1,29;3,51;0,27;44,98;6;0,1123
15/01/2023 18:30:00;12;10;1,68;1,37;3,63;0,31;42,36;16;0,1349
15/01/2023 19:30:00;13;11;4,96;4,73;3,38;0,24;39,42;5;0,1355
15/01/2023 20:30:00;16;13;4,7;3,87;3,63;0,83;34,28;6;0,1831
15/01/2023 21:30:00;20;17;8,89;7,94;3,39;0,96;29,56;7;0,2206
15/01/2023 22:30:00;23;19;11,52;10,6;3,15;0,91;26,16;9;0,2017
15/01/2023 23:30:00;24;20;12,8;11,67;3,24;1,13;22,22;7;0,2229
16/01/2023 00:30:00;38;32;13,26;12,38;3,52;0,88;18,14;9;0,2393
16/01/2023 01:30:00;31;26;7,81;6,86;3,41;0,95;22,31;13;0,1924
16/01/2023 02:30:00;24;20;5,7;5,12;3;0,58;24,63;10;0,1382
16/01/2023 03:30:00;26;22;4,39;3,65;3,5;0,74;21,86;8;0,1461
16/01/2023 04:30:00;29;25;4,77;4,07;3,27;0,7;20,48;10;0,1221
16/01/2023 05:30:00;29;25;4,51;3,91;3,46;0,61;18,55;11;0,1247
16/01/2023 06:30:00;33;28;7,39;5,64;3,75;1,75;15,83;18;0,1761
16/01/2023 07:30:00;37;31;12,45;8,8;3,28;3,66;14,71;17;0,2408
16/01/2023 08:30:00;27;23;11,93;10,02;3,82;1,91;27,86;10;0,2035
16/01/2023 09:30:00;20;17;7,37;6,18;2,88;1,2;41,58;7;0,1265
16/01/2023 10:30:00;27;23;4,77;4,11;3,46;0,66;47,68;245;0,14
16/01/2023 11:30:00;23;19;5,01;3,96;3,72;1,05;49,86;8;0,1407
16/01/2023 12:30:00;26;22;5,58;4,84;4,55;0,74;52,07;7;0,1414
16/01/2023 13:30:00;34;22;3,47;2,74;4,34;0,73;49,81;10;0,1507
16/01/2023 14:30:00;19;18;2,61;1,83;4,32;0,78;49,22;8;0,0942
16/01/2023 15:30:00;21;18;1,71;1,24;4,62;0,47;53,52;10;0,1005
16/01/2023 16:30:00;25;20;2,31;1,5;4,28;0,81;48,33;9;0,0941
16/01/2023 17:30:00;25;20;2,33;1,16;3,7;1,17;47,72;8;0,1092
16/01/2023 18:30:00;21;21;3,32;2,27;3,15;1,05;44,62;7;0,1271
16/01/2023 19:30:00;19;16;2,51;1,62;3,07;0,89;44,03;10;0,122
16/01/2023 20:30:00;19;16;0,39;0,18;2,79;0,21;42,74;8;0,1104
16/01/2023 21:30:00;20;17;;0,5;2,98;;40,55;5;0,1133
16/01/2023 22:30:00;31;26;3,8;3,22;2,77;0,58;34,43;9;0,14
16/01/2023 23:30:00;24;20;4,39;3,86;3,58;0,54;31,26;8;0,1359
17/01/2023 00:30:00;17;14;4,61;3,77;3,44;0,85;28,72;4;0,1483
17/01/2023 01:30:00;15;13;1,63;1,41;3,44;0,22;35,1;11;0,1029
17/01/2023 02:30:00;24;20;2,98;2,63;3,36;0,36;31,71;6;0,1297
17/01/2023 03:30:00;25;21;3,06;2,95;3,29;0,12;30,09;11;0,1246
17/01/2023 04:30:00;20;17;14,05;13,36;5,39;0,69;18,11;10;0,1092
17/01/2023 05:30:00;27;23;16,47;13,23;5,59;3,23;15,43;11;0,1228
17/01/2023 06:30:00;32;27;22,94;14,77;5,93;8,17;11,78;11;0,1741
17/01/2023 07:30:00;33;28;23,81;14;5,65;9,82;11,7;11;0,2251
17/01/2023 08:30:00;41;35;20,87;12,05;4,63;8,81;14,52;12;0,2918
17/01/2023 09:30:00;23;19;9,83;7,6;3,99;2,24;32,12;11;0,1774
17/01/2023 10:30:00;23;19;5,99;4,5;4,73;1,49;43,51;12;0,1489
17/01/2023 11:30:00;33;28;5,7;4,3;3,84;1,41;42,73;8;0,1356
17/01/2023 12:30:00;23;19;3,5;2,5;3,73;1;44,89;5;0,13
17/01/2023 13:30:00;23;19;4,26;2,89;3,73;1,37;42,6;6;0,1286
17/01/2023 14:30:00;19;19;2,35;1,57;3,71;0,78;41,17;7;0,1081
17/01/2023 15:30:00;17;19;5,94;3,75;3,26;2,19;36,9;6;0,118
17/01/2023 16:30:00;21;23;4,72;3,73;3,31;0,99;34,5;6;0,1601
17/01/2023 17:30:00;19;16;4,17;2,83;3,19;1,34;35,06;6;0,1831
17/01/2023 18:30:00;24;20;8,18;5,53;3,5;2,65;31,18;5;0,2172
17/01/2023 19:30:00;25;21;8,37;5,94;3,34;2,43;31,2;6;0,2086
17/01/2023 20:30:00;18;15;2,79;2,27;3,43;0,53;34,72;10;0,1168
17/01/2023 21:30:00;22;19;8,99;6,88;3,35;2,11;25,76;9;0,1959
17/01/2023 22:30:00;22;19;10,97;9,04;3,49;1,93;19,76;8;0,1738
17/01/2023 23:30:00;21;18;8,27;7,55;3,34;0,72;20,4;12;0,1825
18/01/2023 00:30:00;20;17;6,41;5,79;3,71;0,62;21,71;8;0,1369
18/01/2023 01:30:00;27;23;4,68;3,24;3,48;1,44;19,57;6;0,1547
18/01/2023 02:30:00;19;16;5,39;4,76;3,38;0,62;18,6;6;0,1153
18/01/2023 03:30:00;18;15;1,25;0,83;3,25;0,42;20,86;7;0,0982
18/01/2023 04:30:00;21;18;2,84;2,23;3,39;0,61;18,71;8;0,1047
18/01/2023 05:30:00;26;22;1,96;1,39;3,19;0,58;16,17;8;0,1313
18/01/2023 06:30:00;32;27;7,38;4,71;3,33;2,68;11,91;14;0,1696
18/01/2023 07:30:00;33;28;14,08;5,79;3,37;8,29;9,98;11;0,24
18/01/2023 08:30:00;28;24;11,99;7,21;3,6;4,78;16,15;9;0,25
18/01/2023 09:30:00;22;19;8,43;5,82;3,43;2,6;23,66;13;0,1804
18/01/2023 10:30:00;19;16;2,15;1,38;3,39;0,77;39,84;7;0,1034
18/01/2023 11:30:00;33;27;34,4;16,42;57,03;17,98;23,01;16;0,1691
18/01/2023 12:30:00;37;36;43,94;20,72;110,65;23,22;19,19;18;0,1145
18/01/2023 13:30:00;28;19;5,58;5,22;14,65;0,37;45,21;18;0,1134
18/01/2023 14:30:00;18;22;;;8,54;0,59;47,56;;0,0769
18/01/2023 15:30:00;22;18;;;7,11;0,86;47,07;3;0,0591
18/01/2023 16:30:00;22;21;3,73;2,29;5,74;1,44;40,13;3;0,0975
18/01/2023 17:30:00;26;22;2,85;1,82;5,29;1,02;40,61;9;0,1025
18/01/2023 18:30:00;28;26;2,94;1,76;4,02;1,19;32,92;9;0,1219
18/01/2023 19:30:00;22;19;3,41;1,76;3,68;1,65;26,52;11;0,1056
18/01/2023 20:30:00;31;26;1,91;1,34;3,61;0,57;28,23;12;0,1264
18/01/2023 21:30:00;33;28;0,78;0,58;3,76;0,2;27,59;10;0,1144
18/01/2023 22:30:00;27;23;1,29;1,23;3,95;0,06;28,35;9;0,1178
18/01/2023 23:30:00;18;15;0,79;0,6;3,54;0,19;27,75;8;0,1509
19/01/2023 00:30:00;16;14;3,13;1,73;5,61;1,4;20,47;7;0,0947
19/01/2023 01:30:00;18;15;3,61;2,78;5,79;0,83;20,81;4;0,0992
19/01/2023 02:30:00;11;9;0,67;0,47;4,32;0,2;25,88;6;0,1033
19/01/2023 03:30:00;16;14;1,42;1,3;4,1;0,12;20,85;6;0,1153
19/01/2023 04:30:00;16;14;0,85;0,26;4,41;0,59;19,54;4;0,1209
19/01/2023 05:30:00;17;15;0,75;0,39;3,86;0,36;17,29;3;0,1319
19/01/2023 06:30:00;28;24;2,08;1,02;3,95;1,07;14,59;6;0,1867
19/01/2023 07:30:00;27;23;3,51;1,38;4,03;2,12;13,54;12;0,2394
19/01/2023 08:30:00;31;26;4,59;2,02;5,96;2,56;15,28;17;0,2654
19/01/2023 09:30:00;23;19;2,42;1,08;4,72;1,34;26,29;10;0,1406
19/01/2023 10:30:00;31;;4,58;2,86;38,26;1,72;36,26;10;0,2554
19/01/2023 11:30:00;17;14;2,79;1,44;18,1;1,35;27,3;6;0,2629
19/01/2023 12:30:00;11;9;1,34;0,2;6,85;1,14;28,94;6;0,2234
19/01/2023 13:30:00;17;14;;;4,96;0,43;30,68;2;0,0967
19/01/2023 14:30:00;21;18;;;4,01;0,53;33,58;2;0,0814
19/01/2023 15:30:00;16;14;;;4,56;0,46;31,65;4;0,0489
19/01/2023 16:30:00;15;13;;;4,29;0,76;27,76;7;0,1445
19/01/2023 17:30:00;22;19;;;3,92;1,48;19,93;5;0,1514
19/01/2023 18:30:00;19;16;;;4,45;0,82;18,73;5;0,1304
19/01/2023 19:30:00;26;22;;;4,27;1,2;16,3;6;0,1556
19/01/2023 20:30:00;25;21;;;4,25;0,73;17,43;6;0,1327
19/01/2023 21:30:00;27;23;;;6,75;1,79;11,81;6;0,1523
19/01/2023 22:30:00;17;14;;;4,21;0,81;11,58;5;0,1476
19/01/2023 23:30:00;24;20;;;4,53;1,58;10,07;8;0,1573
20/01/2023 00:30:00;27;23;;;4,17;1,5;8,96;8;0,163
20/01/2023 01:30:00;29;25;;;4,01;0,8;9,18;8;0,1484
20/01/2023 02:30:00;27;23;;;4,1;0,84;9,39;4;0,1411
20/01/2023 03:30:00;28;24;;;3,83;0,83;10,15;11;0,136
20/01/2023 04:30:00;36;31;;;3,56;0,92;9,88;7;0,1259
20/01/2023 05:30:00;27;23;;;3,55;0,51;9,83;7;0,1227
20/01/2023 06:30:00;26;22;;;3,85;1,33;10,41;7;0,1563
20/01/2023 07:30:00;23;19;;;3,54;1,24;9,55;5;0,1749
20/01/2023 08:30:00;29;25;;;3,73;0,82;11,99;8;0,1786
20/01/2023 09:30:00;26;22;;;7,99;0,74;17,71;6;0,1186
20/01/2023 10:30:00;29;25;;;46,09;2,19;14,21;13;0,0952
20/01/2023 11:30:00;28;20;;;61,16;0,66;14,59;11;0,061
20/01/2023 12:30:00;21;14;;;22,06;;26,47;6;0,0238
20/01/2023 13:30:00;22;15;;;12,42;;39,73;2;
20/01/2023 14:30:00;27;18;;;8,41;;38,1;3;0,0302
20/01/2023 15:30:00;30;28;;;45,1;22,69;22,27;7;0,069
20/01/2023 16:30:00;27;23;6,43;0,05;17,29;6,38;24,24;3;0,0741
20/01/2023 17:30:00;29;27;7,09;0,38;33,79;6,71;17,57;9;0,0794
20/01/2023 18:30:00;37;29;9,69;1,92;65,31;7,78;12,63;13;0,1161
20/01/2023 19:30:00;28;26;6,84;0,72;25,88;6,13;18,47;10;0,1002
20/01/2023 20:30:00;27;20;6,63;0,64;20,17;5,99;17,44;8;0,1242
20/01/2023 21:30:00;24;23;;;10,71;5,89;18,97;12;0,1234
20/01/2023 22:30:00;25;22;;;8,81;5,88;19,74;10;0,1068
20/01/2023 23:30:00;24;24;5,95;0,17;8,07;5,78;15,22;8;0,1362
21/01/2023 00:30:00;25;21;;;6,73;5,96;12,49;5;0,1426
21/01/2023 01:30:00;28;24;5,85;0,05;6,32;5,8;11,64;4;0,1338
21/01/2023 02:30:00;28;24;;;6,11;6,21;11,91;6;0,1151
21/01/2023 03:30:00;28;24;;;5,79;5,75;11,61;7;0,1058
21/01/2023 04:30:00;32;27;;;5,72;5,98;11,92;5;0,0916
21/01/2023 05:30:00;26;22;;;5,65;6,02;11,6;5;0,0927
21/01/2023 06:30:00;30;26;;;5,93;5,98;10,8;9;0,1046
21/01/2023 07:30:00;30;26;;;5,8;6,87;8,89;6;0,1163
21/01/2023 08:30:00;23;20;;;5,45;5,93;16,52;5;0,0721
21/01/2023 09:30:00;27;23;;;5,83;5,66;24,43;4;0,0846
21/01/2023 10:30:00;26;22;7,76;0,8;57,95;6,96;13,27;12;0,0869
21/01/2023 11:30:00;39;33;6,91;0,52;63,7;6,4;22,11;9;0,0743
21/01/2023 12:30:00;34;29;7,07;1,33;62,09;5,75;29,81;10;0,0689
21/01/2023 13:30:00;27;23;;;16,75;5,62;44,23;6;0,0641
21/01/2023 14:30:00;37;32;5,91;0,27;21,91;5,64;42,95;8;0,0642
21/01/2023 15:30:00;33;28;;;15,41;6,15;41,62;12;0,0556
21/01/2023 16:30:00;29;25;6,48;0,07;14,05;6,41;39,32;9;0,0559
21/01/2023 17:30:00;33;28;;;25,53;5,7;34,92;349;0,0776
21/01/2023 18:30:00;41;35;;;13,32;5,86;39,45;12;0,0973
21/01/2023 19:30:00;42;36;;;18,82;5,76;27,62;15;0,1276
21/01/2023 20:30:00;53;45;;;27,58;6,06;16,98;14;0,1577
21/01/2023 21:30:00;43;37;;;12,03;6,02;28,81;10;0,1386
21/01/2023 22:30:00;27;23;;;9,6;5,61;51,66;10;0,1177
21/01/2023 23:30:00;21;18;;;8,02;6,08;58,19;6;0,1064
22/01/2023 00:30:00;26;22;;;7,37;5,53;53,1;6;0,1182
22/01/2023 01:30:00;25;21;;;6,69;6,12;38,06;6;0,1126
22/01/2023 02:30:00;26;22;;;6,5;5,79;26,14;4;0,1146
22/01/2023 03:30:00;32;27;;;5,96;5,64;27,78;9;0,0988
22/01/2023 04:30:00;25;21;;;5,67;5,94;26,91;7;0,0964
22/01/2023 05:30:00;28;24;;;5,62;5,95;23,3;9;0,1073
22/01/2023 06:30:00;34;29;;;5,63;5,74;19,31;8;0,1184
22/01/2023 07:30:00;30;26;;;5,66;6,01;18,89;8;0,1356
22/01/2023 08:30:00;27;23;;;5,32;5,83;23,25;7;0,1228
22/01/2023 09:30:00;30;26;;;5,4;5,73;26,26;7;0,1387
22/01/2023 10:30:00;33;28;;;5,23;5,75;37,99;9;0,1444
22/01/2023 11:30:00;32;27;;;5,32;5,71;48,04;7;0,1263
22/01/2023 12:30:00;45;38;;;6,91;5,6;70,76;15;0,1436
22/01/2023 13:30:00;34;29;;;8,69;5,85;66,86;13;0,0889
22/01/2023 14:30:00;25;21;;;6,6;5,44;65,24;8;0,0797
22/01/2023 15:30:00;30;26;;;6,44;6,15;65,95;11;0,0958
22/01/2023 16:30:00;27;23;;;6,45;5,83;67,76;11;0,0823
22/01/2023 17:30:00;33;28;;;5,38;5,83;68,07;11;0,1038
22/01/2023 18:30:00;36;31;;;4,91;5,59;67,66;13;0,1216
22/01/2023 19:30:00;39;33;;;4,77;6,07;60,56;12;0,173
22/01/2023 20:30:00;41;35;;;4,89;5,77;54,84;8;0,1858
22/01/2023 21:30:00;35;30;;;5;6,1;41,13;23;0,2489
22/01/2023 22:30:00;32;27;;;5,11;6,13;38,74;11;0,1697
22/01/2023 23:30:00;25;21;;;5,29;5,87;43,17;16;0,1513
23/01/2023 00:30:00;23;20;;;4,7;5,37;41,49;12;0,1421
23/01/2023 01:30:00;28;24;;;4,77;6,04;41,19;12;0,1305
23/01/2023 02:30:00;35;30;;;4,81;5,95;39,97;14;0,1266
23/01/2023 03:30:00;36;31;;;5,12;5,48;36,46;8;0,1199
23/01/2023 04:30:00;32;27;;;4,86;6,4;29,18;13;0,1292
23/01/2023 05:30:00;36;31;;;4,99;5,54;23,84;15;0,142
23/01/2023 06:30:00;46;39;;;4,35;6,02;17,06;19;0,1826
23/01/2023 07:30:00;42;36;;;4,28;6,03;15,48;12;0,2423
23/01/2023 08:30:00;36;31;;;4,91;6,23;27,67;9;0,2201
23/01/2023 09:30:00;30;26;;;5,91;5,23;66,06;6;0,1459
23/01/2023 10:30:00;28;24;;;6,86;5,94;79,22;8;0,1199
23/01/2023 11:30:00;34;29;6,52;0,86;7,61;5,66;78,24;8;0,1095
23/01/2023 12:30:00;32;27;9,22;3,72;8,16;5,5;84,63;7;0,1223
23/01/2023 13:30:00;29;25;9,21;3,38;7,85;5,83;80,65;6;0,1151
23/01/2023 14:30:00;27;23;;;6,93;;71,9;11;0,1239
23/01/2023 15:30:00;30;26;;;5,72;;60,55;12;0,1418
23/01/2023 16:30:00;29;25;;;5,09;;58,35;16;0,2973
23/01/2023 17:30:00;25;23;46,33;41,05;4,17;5,28;49,03;17;0,3139
23/01/2023 18:30:00;25;24;41,12;31,08;4,47;10,03;51,84;8;0,3084
23/01/2023 19:30:00;29;23;31,55;27,9;4,48;3,65;47,02;7;0,2054
23/01/2023 20:30:00;26;25;27,74;23,98;4,02;3,75;46,92;16;0,1741
23/01/2023 21:30:00;22;20;20,09;17,6;3,9;2,49;48,49;10;0,1526
23/01/2023 22:30:00;27;26;26,63;23,54;4,11;3,09;35,47;9;0,1618
23/01/2023 23:30:00;26;24;19,64;16,78;4,14;2,86;38,13;9;0,1366
24/01/2023 00:30:00;25;23;12,26;9,83;4,46;2,43;45,57;8;0,1277
24/01/2023 01:30:00;29;26;13,66;11;4,58;2,67;40,95;7;0,1079
24/01/2023 02:30:00;23;22;15,49;12,74;4,25;2,75;32,96;9;0,1039
24/01/2023 03:30:00;27;26;12,94;10,13;4,18;2,81;32,1;7;0,1
24/01/2023 04:30:00;32;30;13,99;10,81;4,12;3,18;27,41;9;0,1175
24/01/2023 05:30:00;23;22;12,16;9,18;4,28;2,98;26,58;16;0,1367
24/01/2023 06:30:00;32;30;19,43;12,96;4,54;6,46;20,58;5;0,1778
24/01/2023 07:30:00;36;27;35,08;19,25;4,74;15,83;16,36;7;0,221
24/01/2023 08:30:00;54;31;33,84;22,49;5,01;11,35;28,19;6;0,2124
24/01/2023 09:30:00;32;26;33,96;22,75;21,75;11,21;49,76;8;0,1287
24/01/2023 10:30:00;49;41;100,76;55,82;125,78;44,94;22,85;23;0,1179
24/01/2023 11:30:00;41;31;77,96;54,37;127,97;23,59;35,74;14;0,1206
24/01/2023 12:30:00;47;32;54,64;41,49;95,63;13,15;54,86;12;0,1275
24/01/2023 13:30:00;35;25;19,92;15,88;29,47;4,03;75,19;12;0,1165
24/01/2023 14:30:00;42;25;12,87;9,92;15,97;2,95;77,45;10;0,1148
24/01/2023 15:30:00;37;31;10,01;7,5;11,34;2,51;76,97;9;0,1023
24/01/2023 16:30:00;33;21;10,45;7,69;9,81;2,76;77,69;10;0,0942
24/01/2023 17:30:00;33;27;11,25;8,33;7,38;2,91;73,69;8;0,1093
24/01/2023 18:30:00;33;32;14,87;10,51;5,42;4,36;59,03;6;0,1604
24/01/2023 19:30:00;58;37;18,06;13,06;5,2;4,99;49,44;14;0,1532
24/01/2023 20:30:00;46;35;14,94;12,18;5,45;2,76;46,84;17;0,1469
24/01/2023 21:30:00;33;26;19,74;15,52;6,17;4,22;41,32;11;0,1548
24/01/2023 22:30:00;27;27;21,02;18,19;6,27;2,83;40,37;9;0,1536
24/01/2023 23:30:00;27;26;22,11;19,03;5,3;3,08;38,64;11;0,1357
25/01/2023 00:30:00;36;35;16,93;14,08;5,17;2,85;40,12;21;0,1227
25/01/2023 01:30:00;34;27;19,03;16,05;5,28;2,98;32,85;10;0,124
25/01/2023 02:30:00;52;49;22,04;18,81;4,87;3,23;22,93;34;0,1809
25/01/2023 03:30:00;38;37;26,19;20,89;4,65;5,3;15,21;18;0,1761
25/01/2023 04:30:00;32;27;25,75;18,85;4,72;6,89;13,69;15;0,1556
25/01/2023 05:30:00;31;27;21,74;16,99;4,72;4,75;16,18;16;0,1425
25/01/2023 06:30:00;28;26;22,04;14,86;4,95;7,18;17,87;15;0,1714
25/01/2023 07:30:00;31;25;28,09;18,69;4,75;9,4;23,64;13;0,2094
25/01/2023 08:30:00;50;36;22,35;16,37;5,19;5,98;41,83;12;0,1797
25/01/2023 09:30:00;39;23;17,24;12,76;7,33;4,48;61,13;;0,1522
25/01/2023 10:30:00;53;29;14,71;11,29;8,03;3,41;74;;0,1438
25/01/2023 11:30:00;62;51;;;;;;13;
25/01/2023 12:30:00;48;41;13,02;9,74;13,38;3,28;78,6;19;0,1131
25/01/2023 13:30:00;55;43;12,37;9,15;10,67;3,22;74,75;10;0,1263
25/01/2023 14:30:00;54;36;11,81;8,91;9,11;2,9;85;8;0,1258
25/01/2023 15:30:00;49;36;12,72;9,36;9,45;3,36;80,75;7;0,1089
25/01/2023 16:30:00;46;39;13,4;10,53;10,71;2,87;83,51;7;0,1085
25/01/2023 17:30:00;43;39;23,86;19,45;16,54;4,41;82,7;13;0,1158
25/01/2023 18:30:00;52;40;20,08;15,8;6,31;4,28;80,87;14;0,1974
25/01/2023 19:30:00;52;45;16,19;13,34;4,42;2,85;70,27;12;0,1673
25/01/2023 20:30:00;48;39;15,81;13,02;4,37;2,8;60,53;17;0,1796
25/01/2023 21:30:00;38;38;13,35;10,64;4,25;2,71;58,77;11;0,1557
25/01/2023 22:30:00;41;36;21,02;18,21;6,61;2,81;51,22;12;0,1794
25/01/2023 23:30:00;34;32;20,83;17,87;6,33;2,97;48,59;17;0,1744
26/01/2023 00:30:00;37;31;20,46;17,25;4,87;3,21;45,46;17;0,1547
26/01/2023 01:30:00;36;34;19,54;16,44;4,71;3,1;44,08;17;0,1368
26/01/2023 02:30:00;38;35;18,58;15,39;5,02;3,2;38,99;14;0,1362
26/01/2023 03:30:00;35;34;18;14,94;4,56;3,06;36,84;17;0,1317
26/01/2023 04:30:00;34;32;16,68;13,76;4,67;2,92;35,41;15;0,1361
26/01/2023 05:30:00;35;32;18,77;15,45;4,48;3,32;31,9;20;0,1366
26/01/2023 06:30:00;42;36;27,85;20,2;4,45;7,65;23,45;15;0,1846
26/01/2023 07:30:00;38;38;29,11;20,41;4,18;8,71;22,8;12;0,2096
26/01/2023 08:30:00;44;29;23,34;17,37;8,24;5,96;40,6;8;0,1639
26/01/2023 09:30:00;38;28;15,38;10,9;7,24;4,48;55,11;9;0,1289
26/01/2023 10:30:00;52;38;43,4;30,05;52,54;13,35;44,67;15;0,1234
26/01/2023 11:30:00;58;46;73,92;47,15;160,87;26,76;35,69;13;0,1108
26/01/2023 12:30:00;59;37;23,19;18,39;48,82;4,79;69,1;11;0,1073
26/01/2023 13:30:00;69;46;11,28;8,43;14,29;2,85;78,56;8;0,112
26/01/2023 14:30:00;81;47;13,49;10,01;14,81;3,47;73,61;6;0,0997
26/01/2023 15:30:00;81;48;20,41;15,25;24,76;5,15;67,95;5;0,0949
26/01/2023 16:30:00;68;48;21,33;16,62;21,63;4,71;66,96;9;0,0995
26/01/2023 17:30:00;59;40;22,22;17,94;22,2;4,28;62,59;10;0,0859
26/01/2023 18:30:00;47;38;14,33;10,83;8,54;3,49;64,55;9;0,1022
26/01/2023 19:30:00;47;36;27,14;18,78;9,09;8,36;53,19;15;0,1269
26/01/2023 20:30:00;44;33;16,98;12,72;8,79;4,26;55,69;15;0,1132
26/01/2023 21:30:00;35;33;13,43;10,25;6,55;3,18;55,81;13;0,1134
26/01/2023 22:30:00;35;30;19,14;16,17;9,98;2,98;50,93;16;0,1131
26/01/2023 23:30:00;33;;17,7;14,83;7,77;2,88;51,65;5;0,1154
27/01/2023 00:30:00;21;20;11,63;8,99;5,92;2,64;55,54;9;0,0912
27/01/2023 01:30:00;26;20;9,93;7,24;5,44;2,69;56,91;9;0,0755
27/01/2023 02:30:00;24;23;12,16;9,37;5,49;2,79;49,4;7;0,0711
27/01/2023 03:30:00;22;18;11,17;8,3;5,24;2,88;49,75;10;0,0639
27/01/2023 04:30:00;20;13;11,48;8,55;5,02;2,93;50,46;9;0,0637
27/01/2023 05:30:00;25;23;12,6;9,87;4,93;2,74;47,2;7;0,0708
27/01/2023 06:30:00;25;22;18,97;15,28;4,73;3,69;41,55;9;0,0926
27/01/2023 07:30:00;32;25;23,86;19,39;5,19;4,47;38,64;9;0,1359
27/01/2023 08:30:00;42;33;30,17;23,97;4,98;6,2;37,99;6;0,16
27/01/2023 09:30:00;42;28;53,57;34,95;82,13;18,62;31,94;13;0,1279
27/01/2023 10:30:00;44;34;38,18;28,25;75,7;9,93;45,29;7;0,0963
27/01/2023 11:30:00;50;38;46,27;33,53;82,63;12,74;49,4;9;0,1061
27/01/2023 12:30:00;62;42;42,82;32,14;104,09;10,68;59,91;8;0,1069
27/01/2023 13:30:00;83;43;25,55;19,29;51,27;6,26;70,88;9;0,0995
27/01/2023 14:30:00;76;47;26,37;20,32;47,94;6,05;68,94;10;0,1048
27/01/2023 15:30:00;74;47;24,04;18,89;40,54;5,15;69,95;11;0,0881
27/01/2023 16:30:00;70;44;20,05;15,15;24,74;4,9;61,97;10;0,0715
27/01/2023 17:30:00;59;41;18,53;14,07;18,73;4,46;56,26;7;0,0736
27/01/2023 18:30:00;49;40;14,86;11,44;10,25;3,42;53,43;8;0,0937
27/01/2023 19:30:00;43;37;13,7;10,8;8,94;2,9;50,57;8;0,1094
27/01/2023 20:30:00;38;30;14,94;11,99;8,88;2,95;46,43;6;0,1179
27/01/2023 21:30:00;43;31;18,31;14,81;12,08;3,51;43,34;12;0,1172
27/01/2023 22:30:00;36;31;20,43;17,12;14,87;3,31;39,25;13;0,114
27/01/2023 23:30:00;28;26;21,45;18,14;16,82;3,31;36,63;9;0,1447
28/01/2023 00:30:00;29;28;14,38;11,32;9;3,06;39,67;6;0,0999
28/01/2023 01:30:00;30;21;11,73;9,17;7,45;2,56;41,58;10;0,0864
28/01/2023 02:30:00;26;23;11,23;8,22;6,74;3,01;40,44;8;0,0818
28/01/2023 03:30:00;26;24;11,34;8,53;5,9;2,81;39,3;11;0,0862
28/01/2023 04:30:00;28;28;10,36;7,51;5,65;2,85;40,18;11;0,0832
28/01/2023 05:30:00;33;26;11,68;8,87;5,52;2,81;41,53;11;0,0833
28/01/2023 06:30:00;28;;15,88;12,38;5,38;3,5;39,66;14;0,0915
28/01/2023 07:30:00;27;26;13,84;10,24;5,09;3,6;45,52;9;0,0916
28/01/2023 08:30:00;30;21;11,24;7,82;5,54;3,42;55,99;7;0,1036
28/01/2023 09:30:00;30;27;9,45;6,54;6,6;2,91;60,93;8;0,0927
28/01/2023 10:30:00;45;26;11,14;7,97;8,2;3,18;68,16;11;0,0933
28/01/2023 11:30:00;56;38;19,29;15,02;20,97;4,26;75,86;17;0,1169
28/01/2023 12:30:00;69;45;39,27;30,14;56,06;9,14;69,62;14;0,1111
28/01/2023 13:30:00;62;50;37,78;30,84;82,62;6,94;80,49;27;0,1174
28/01/2023 14:30:00;52;40;18,82;15,06;34,25;3,76;88,16;13;0,1231
28/01/2023 15:30:00;54;39;16,61;11,24;19,6;5,37;79,41;15;0,0917
28/01/2023 16:30:00;52;41;20,15;12,69;10,54;7,46;70,6;12;0,0867
28/01/2023 17:30:00;43;41;11,68;8,81;7,5;2,87;62,95;10;0,099
