Data e Hora;Partículas Totais em Suspensão;Material Particulado <10µm;Óxidos de Nitrogênio;Dióxido de Nitrogênio;Dióxido de Enxofre;Monóxido de Nitrogênio;Ozônio;Material Particulado <2.5µm;Monóxido de Carbono
;Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [ppm]
10/11/2022 15:30:00;32;26;5,9;5,33;4,72;0,57;37,06;7;0,0187
10/11/2022 16:30:00;39;24;7,25;6,34;4,41;0,91;36,54;4;0,0167
10/11/2022 17:30:00;42;35;12,55;9,75;3,95;2,8;31,14;8;0,0605
10/11/2022 18:30:00;70;40;18,67;14,48;4,24;4,19;25,31;6;0,1224
10/11/2022 19:30:00;70;42;20,35;16,39;4,26;3,96;19,79;8;0,1387
10/11/2022 20:30:00;75;44;15,89;13,94;4,36;1,95;20,43;9;0,0928
10/11/2022 21:30:00;69;49;21,09;17,02;4,32;4,07;15,29;8;0,1446
10/11/2022 22:30:00;52;40;14,99;13,44;4,25;1,55;18,26;11;0,1073
10/11/2022 23:30:00;62;38;24,8;19,81;4,52;4,99;8,09;11;0,2181
11/11/2022 00:30:00;70;53;28,7;20,43;4,23;8,27;3,53;15;0,2681
11/11/2022 01:30:00;49;36;27,38;18,54;4,32;8,84;6,72;11;0,1557
11/11/2022 02:30:00;40;28;21,14;18,73;4,18;2,41;9,33;11;0,0726
11/11/2022 03:30:00;30;29;21,32;18,73;4,2;2,59;9,84;11;0,0477
11/11/2022 04:30:00;38;24;19,46;18,14;4,02;1,32;11,26;15;0,0326
11/11/2022 05:30:00;32;27;14,12;13,17;3,7;0,95;16,07;12;0,0312
11/11/2022 06:30:00;47;33;15,95;13,63;4,03;2,32;15,61;15;0,0656
11/11/2022 07:30:00;44;34;18,32;14,84;3,68;3,48;19,69;10;0,0627
11/11/2022 08:30:00;54;34;29,92;21,32;12,38;8,6;16,79;17;0,0714
11/11/2022 09:30:00;49;41;50,49;29,66;47,74;20,83;13,51;18;0,0565
11/11/2022 10:30:00;43;30;38,27;27,99;51,12;10,28;20;17;0,0401
11/11/2022 11:30:00;44;35;16,74;14,75;22,86;1,99;36,27;10;0,0566
11/11/2022 12:30:00;44;42;18,06;15,29;15,6;2,77;39,57;16;0,0765
11/11/2022 13:30:00;42;39;9,46;8,7;11,33;0,76;48,02;17;0,048
11/11/2022 14:30:00;48;33;9,8;8,8;8,61;1;43,11;10;0,0411
11/11/2022 15:30:00;39;34;11,21;9,64;7,51;1,57;37;15;0,0411
11/11/2022 16:30:00;39;36;10,5;9,44;6,49;1,06;34,67;10;0,0446
11/11/2022 17:30:00;41;31;10,87;9,48;6,66;1,39;32,79;9;0,0799
11/11/2022 18:30:00;45;37;13,77;12,06;5,9;1,71;28,92;13;0,1017
11/11/2022 19:30:00;48;39;19,71;17,72;6,42;1,99;21,75;11;0,1085
11/11/2022 20:30:00;49;34;21,74;20,37;7,09;1,37;18,46;8;0,111
11/11/2022 21:30:00;47;32;22,5;20,97;6,58;1,53;16,28;8;0,1536
11/11/2022 22:30:00;47;30;24,99;22,69;6,45;2,3;12,87;9;0,1651
11/11/2022 23:30:00;46;38;19,24;17,83;6,18;1,41;15,23;16;0,0974
12/11/2022 00:30:00;63;46;17,35;15,5;5,71;1,85;9,81;14;0,0962
12/11/2022 01:30:00;51;42;14,95;13,4;6,29;1,55;9,87;8;0,07
12/11/2022 02:30:00;49;36;15,4;13,22;5,89;2,18;8,91;13;0,084
12/11/2022 03:30:00;46;38;20,81;16,15;6,36;4,66;5,34;14;0,1241
12/11/2022 04:30:00;37;25;17,43;14,31;5,84;3,12;7,87;11;0,0743
12/11/2022 05:30:00;35;30;15,38;12,45;5,67;2,93;6,26;13;0,0814
12/11/2022 06:30:00;39;35;18,23;12,63;5,97;5,6;6,81;17;0,1768
12/11/2022 07:30:00;36;29;16,5;11,72;5,2;4,78;12,25;16;0,1521
12/11/2022 08:30:00;35;24;17,42;13,07;8,14;4,35;19,26;14;0,1207
12/11/2022 09:30:00;59;40;40,91;27,1;44,25;13,81;16,22;11;0,0871
12/11/2022 10:30:00;28;24;16,24;14,46;20,95;1,78;38,33;7;0,0377
12/11/2022 11:30:00;37;33;8,02;7,24;10,29;0,78;52,96;5;0,0405
12/11/2022 12:30:00;44;31;6,02;5,76;7,23;0,26;66,53;6;0,0518
12/11/2022 13:30:00;70;47;4,94;4,88;6,36;0,06;68,5;11;0,036
12/11/2022 14:30:00;60;37;4,89;4,73;5,99;0,16;62,21;10;0,029
12/11/2022 15:30:00;85;50;4,85;4,6;5,92;0,25;58,6;10;0,0228
12/11/2022 16:30:00;74;55;6,44;5,71;5,42;0,73;53,96;6;0,0235
12/11/2022 17:30:00;36;27;4,99;4,7;5,23;0,29;52,93;15;0,0293
12/11/2022 18:30:00;31;26;6,61;6,41;5,09;0,2;46,12;9;0,0324
12/11/2022 19:30:00;34;27;56,26;36,76;43,93;19,5;12,87;23;0,0615
12/11/2022 20:30:00;32;20;52,4;37,43;67,21;14,97;9,58;8;0,078
12/11/2022 21:30:00;24;21;24,54;20,96;41,67;3,58;22,05;8;0,067
12/11/2022 22:30:00;27;24;9,52;8,85;20,47;0,67;29,85;7;0,0619
12/11/2022 23:30:00;22;19;6,62;5,98;14;0,64;32,73;9;0,0363
13/11/2022 00:30:00;26;15;12,43;11,38;13,84;1,05;26,28;5;0,04
13/11/2022 01:30:00;21;21;21,05;19,04;24,35;2,01;22,27;5;0,0455
13/11/2022 02:30:00;19;16;17,9;15,87;28,39;2,03;24,96;8;0,032
13/11/2022 03:30:00;25;12;15,13;13,47;22,33;1,66;24,79;6;0,0273
13/11/2022 04:30:00;25;18;7,61;7,23;17,51;0,38;30,31;9;0,0219
13/11/2022 05:30:00;20;18;6,96;6,5;14,16;0,46;31,16;11;0,0319
13/11/2022 06:30:00;23;20;29,39;22,78;27,38;6,61;20,8;7;0,0321
13/11/2022 07:30:00;24;15;41,12;29,99;76,03;11,13;20,13;7;0,0561
13/11/2022 08:30:00;25;18;11,9;9,74;27,21;2,16;42,09;6;0,0317
13/11/2022 09:30:00;34;31;17,12;14,94;35,36;2,18;48,8;4;0,0453
13/11/2022 10:30:00;48;33;15,31;13,51;38,77;1,8;57,11;10;0,048
13/11/2022 11:30:00;70;44;13,38;11,88;30,94;1,5;57,73;9;0,0632
13/11/2022 12:30:00;77;46;9,46;8;22,87;1,46;57,15;11;0,0563
13/11/2022 13:30:00;78;49;29,54;23,68;97,09;5,86;40,11;13;0,037
13/11/2022 14:30:00;61;40;13,82;12,11;41,78;1,71;48,37;15;0,031
13/11/2022 15:30:00;56;38;15,96;14,01;44,8;1,95;43,5;11;0,0274
13/11/2022 16:30:00;48;38;17,35;15,95;40,24;1,4;42,83;8;0,0259
13/11/2022 17:30:00;39;33;21,42;19,19;39,47;2,23;36,48;12;0,0417
13/11/2022 18:30:00;37;27;57,83;46,67;104,07;11,16;12,62;13;0,0614
13/11/2022 19:30:00;26;22;40,03;35,49;89,78;4,54;22,73;15;0,0679
13/11/2022 20:30:00;25;22;31,79;27,77;68,22;4,02;26,88;9;0,058
13/11/2022 21:30:00;22;21;32,19;27,63;51,98;4,56;24,34;7;0,0767
13/11/2022 22:30:00;18;17;23,11;20,19;43,34;2,92;31,6;12;0,0594
13/11/2022 23:30:00;19;17;14,84;13,23;41,73;1,61;37,81;6;0,0424
14/11/2022 00:30:00;17;11;10,2;9,85;25,17;0,35;39,14;3;0,0293
14/11/2022 01:30:00;17;14;29,1;23,79;47,16;5,31;24,46;4;0,034
14/11/2022 02:30:00;15;14;8,28;7,62;26,88;0,66;35,34;6;0,0293
14/11/2022 03:30:00;17;13;25,27;23,33;30,35;1,94;21,49;11;0,0315
14/11/2022 04:30:00;16;14;17,4;16,18;27,33;1,22;28,42;6;0,025
14/11/2022 05:30:00;14;13;16,34;15,57;23,93;0,77;27,46;5;0,0341
14/11/2022 06:30:00;15;13;12,91;12,11;17,75;0,8;30;8;0,0449
14/11/2022 07:30:00;25;20;22,84;19,92;19,56;2,92;24,56;6;0,1215
14/11/2022 08:30:00;28;23;34,75;26,96;20,07;7,79;19,68;7;0,158
14/11/2022 09:30:00;21;20;20,17;17,95;16,64;2,22;28,87;7;0,098
14/11/2022 10:30:00;17;15;16,11;13,77;12,86;2,34;31,13;4;0,1024
14/11/2022 11:30:00;32;26;44,91;26,81;61,75;18,1;22,3;17;0,1117
14/11/2022 12:30:00;20;19;34,19;25,78;68,92;8,41;28,65;5;0,0717
14/11/2022 13:30:00;34;27;19,55;17,06;36,11;2,49;46,02;5;0,0798
14/11/2022 14:30:00;34;27;11,17;10,41;22,19;0,76;53,21;3;0,0735
14/11/2022 15:30:00;45;29;8,1;7,46;13,63;0,64;54,49;6;0,0865
14/11/2022 16:30:00;48;41;11,29;10,38;14,55;0,91;53,78;13;0,1056
14/11/2022 17:30:00;58;45;20,28;17,31;11,6;2,97;42,35;10;0,1392
14/11/2022 18:30:00;72;49;27,76;23,76;10,5;4;34,83;12;0,1937
14/11/2022 19:30:00;69;52;23,47;21,78;9,85;1,69;35,54;19;0,196
14/11/2022 20:30:00;97;60;21,49;19,9;9,11;1,59;30,83;17;0,2268
14/11/2022 21:30:00;76;56;27,92;24,65;8,85;3,27;22,8;22;0,2822
14/11/2022 22:30:00;65;48;21,56;19,56;8,54;2;25,18;18;0,2191
14/11/2022 23:30:00;62;41;20,49;18,75;8,11;1,74;23,73;16;0,206
15/11/2022 00:30:00;43;22;7,04;6,57;8,23;0,47;45,73;6;0,0098
15/11/2022 01:30:00;27;12;4,88;4,61;7,52;0,27;46,16;6;0,0025
15/11/2022 02:30:00;25;17;4,5;4,18;6,83;0,32;44,49;6;0,0047
15/11/2022 03:30:00;21;12;3,69;3,66;6,64;0,03;45,05;7;0,0023
15/11/2022 04:30:00;17;16;4,44;4,33;6,37;0,11;43,07;8;0,0035
15/11/2022 05:30:00;20;16;5,49;5,15;6,63;0,34;37,38;9;0,0073
15/11/2022 06:30:00;25;22;8,31;7,63;6,09;0,68;31,48;6;0,0238
15/11/2022 07:30:00;31;24;10,68;9,42;5,39;1,26;34,71;13;0,0398
15/11/2022 08:30:00;34;23;6,41;5,77;5,55;0,64;42,74;10;0,0086
15/11/2022 09:30:00;39;17;6,15;5,51;5,21;0,64;45,67;7;0,0039
15/11/2022 10:30:00;39;23;5,49;5,14;4,84;0,35;47,76;8;0,0061
15/11/2022 11:30:00;38;23;5,43;4,82;5,08;0,61;48,86;4;0,0063
15/11/2022 12:30:00;42;20;6,53;5,98;4,93;0,55;50,41;197;0,0189
15/11/2022 13:30:00;51;34;4,15;3,88;4,93;0,27;57,89;38;0,0143
15/11/2022 14:30:00;44;30;4,17;3,92;4,65;0,25;56,55;15;0,0121
15/11/2022 15:30:00;44;32;5;4,74;5,24;0,26;54,35;12;0,0082
15/11/2022 16:30:00;42;31;4,19;4,13;5,31;0,06;54,68;13;0,0071
15/11/2022 17:30:00;55;34;5,33;5,06;4,94;0,27;52,44;9;0,0132
15/11/2022 18:30:00;44;37;7,34;7,12;5,49;0,22;50,84;11;0,0274
15/11/2022 19:30:00;52;39;26,39;24,47;10,11;1,92;33,83;10;0,092
15/11/2022 20:30:00;62;49;21,69;20,74;7,7;0,95;35,6;13;0,1243
15/11/2022 21:30:00;69;55;20,77;19,79;7,25;0,98;32,07;19;0,1512
15/11/2022 22:30:00;78;56;25,81;24,5;6,85;1,31;19,4;15;0,1885
15/11/2022 23:30:00;62;49;29,02;27,34;7,27;1,68;16,17;21;0,1895
16/11/2022 00:30:00;49;44;19,54;18,75;7,12;0,79;27,26;16;0,1314
16/11/2022 01:30:00;44;38;15,11;14,49;6,95;0,62;29,98;18;0,0974
16/11/2022 02:30:00;47;35;13,65;13,04;6,33;0,61;26,87;22;0,0926
16/11/2022 03:30:00;41;40;10,57;10,03;5,88;0,54;28,15;21;0,095
16/11/2022 04:30:00;38;36;8,41;8,19;5,32;0,22;30,49;18;0,098
16/11/2022 05:30:00;39;28;8,15;7,88;5,28;0,27;30,94;18;0,0884
16/11/2022 06:30:00;38;27;12,02;10,68;5,33;1,34;25,98;22;0,1142
16/11/2022 07:30:00;62;47;21,36;17,82;5,3;3,54;23,49;15;0,2053
16/11/2022 08:30:00;64;41;19,97;17,23;5,54;2,74;36,16;6;0,1442
16/11/2022 09:30:00;65;50;14,25;12,85;6,41;1,4;53,63;10;0,1015
16/11/2022 10:30:00;69;42;10,87;9,97;5,51;0,9;58,22;9;0,071
16/11/2022 11:30:00;71;43;10,01;8,78;5,07;1,23;51,98;8;0,0588
16/11/2022 12:30:00;43;26;12,21;10,44;4,75;1,77;47,11;6;0,0549
16/11/2022 13:30:00;58;33;11,6;10,3;5,24;1,3;46,81;8;0,0451
16/11/2022 14:30:00;81;41;8,88;7,87;4,53;1,01;46,82;8;0,0328
16/11/2022 15:30:00;57;28;10,1;8,77;4,57;1,33;43,85;6;0,0158
16/11/2022 16:30:00;51;29;9,57;8,46;4,83;1,11;43,59;6;0,017
16/11/2022 17:30:00;49;26;14,25;11,89;4,27;2,36;33,19;9;0,0751
16/11/2022 18:30:00;63;36;24,81;19,31;3,71;5,5;21,13;9;0,1574
16/11/2022 19:30:00;72;44;28,59;24,07;3,99;4,52;13,6;6;0,145
16/11/2022 20:30:00;101;68;43,78;34,5;4,05;9,28;3,21;17;0,2626
16/11/2022 21:30:00;139;106;43,23;31,87;5,71;11,36;3,81;25;0,2514
16/11/2022 22:30:00;96;78;36,5;27,54;5,92;8,96;5,76;28;0,232
16/11/2022 23:30:00;69;53;25,46;22,31;4,72;3,15;8,32;16;0,1504
17/11/2022 00:30:00;49;38;13,9;13,03;4,12;0,87;16,92;13;0,0924
17/11/2022 01:30:00;41;38;10,7;10,17;3,51;0,53;19,23;12;0,071
17/11/2022 02:30:00;43;35;10,04;9,41;3,13;0,63;20,41;16;0,0803
17/11/2022 03:30:00;43;39;11,21;10,49;2,63;0,72;18,6;10;0,1019
17/11/2022 04:30:00;40;35;13;12,25;2,64;0,75;17,55;10;0,0863
17/11/2022 05:30:00;38;35;14,89;13,87;2,81;1,02;15,08;12;0,0998
17/11/2022 06:30:00;52;36;15,1;13,07;3,27;2,03;16,48;13;0,1431
17/11/2022 07:30:00;62;48;24,42;18,83;4,23;5,59;16,74;14;0,1985
17/11/2022 08:30:00;90;54;27,37;22,43;4,31;4,94;24,18;12;0,1884
17/11/2022 09:30:00;87;49;21,58;19,02;4,53;2,56;39,74;9;0,1211
17/11/2022 10:30:00;52;29;21,97;17,41;4,38;4,56;46,4;7;0,0471
17/11/2022 11:30:00;83;47;15,62;13,96;4,75;1,66;55,98;5;0,0423
17/11/2022 12:30:00;51;26;12,76;10,93;4,44;1,83;51,84;4;0,0481
17/11/2022 13:30:00;61;38;13,01;11,03;4,81;1,98;48,44;5;0,0391
17/11/2022 14:30:00;62;36;9,21;8,35;4,8;0,86;52,99;10;0,0298
17/11/2022 15:30:00;55;33;9,64;8,35;4,72;1,29;53,66;8;0,0554
17/11/2022 16:30:00;53;41;10,84;9,91;4,76;0,93;56,7;6;0,0706
17/11/2022 17:30:00;59;37;12,75;10,55;4,46;2,2;42,4;11;0,0877
17/11/2022 18:30:00;53;33;17,34;14,38;4,9;2,96;27,32;8;0,124
17/11/2022 19:30:00;53;33;17,04;14,36;5,02;2,68;22,21;8;0,1061
17/11/2022 20:30:00;58;41;19,23;17,47;4,96;1,76;17,68;16;0,1225
17/11/2022 21:30:00;64;51;27,08;22,52;5,2;4,56;10,25;17;0,1816
17/11/2022 22:30:00;64;46;36,93;21,13;5,62;15,8;7,38;18;0,3928
17/11/2022 23:30:00;72;60;33,62;24,33;4,98;9,29;4,15;12;0,1385
18/11/2022 00:30:00;58;50;27,67;20,46;4,19;7,21;6,02;12;0,1355
18/11/2022 01:30:00;43;35;13,76;12,3;3,63;1,46;13,16;17;0,1262
18/11/2022 02:30:00;40;34;11,31;10,43;3,27;0,88;11,99;16;0,0902
18/11/2022 03:30:00;43;35;12,45;11,35;3,11;1,1;9,8;18;0,1039
18/11/2022 04:30:00;45;32;12,66;11,36;2,46;1,3;9,28;16;0,1299
18/11/2022 05:30:00;46;35;11,96;10,23;2,55;1,73;9,42;15;0,1219
18/11/2022 06:30:00;53;38;16,54;11,73;3,26;4,81;8,76;15;0,1781
18/11/2022 07:30:00;68;48;23,48;15,75;4,5;7,73;11,46;15;0,217
18/11/2022 08:30:00;70;48;53,31;28,24;36,37;25,07;10,03;18;0,1449
18/11/2022 09:30:00;49;38;42,05;26,87;54,79;15,18;18,76;17;0,0393
18/11/2022 10:30:00;57;40;37,6;28,45;67,52;9,15;24,71;16;0,0253
18/11/2022 11:30:00;48;42;19,42;16,64;37,7;2,78;40,24;16;0,0247
18/11/2022 12:30:00;40;31;8,74;7,5;13,64;1,24;43,49;6;0,0321
18/11/2022 13:30:00;45;41;7,02;6,19;9,78;0,83;44,18;8;0,0205
18/11/2022 14:30:00;51;34;6,62;5,87;7,32;0,75;43,82;7;0,014
18/11/2022 15:30:00;47;35;5,95;5,41;6,41;0,54;42,2;10;0,0078
18/11/2022 16:30:00;40;33;6,32;5,65;6,51;0,67;39,74;7;0,0036
18/11/2022 17:30:00;51;41;8,75;7,52;6,37;1,23;37,48;4;0,0327
18/11/2022 18:30:00;61;37;12,75;10,59;5,93;2,16;31,2;5;0,0887
18/11/2022 19:30:00;46;34;27,39;19,54;22,94;7,85;20,69;13;0,0607
18/11/2022 20:30:00;41;35;47,51;31,75;82,74;15,76;8,53;13;0,082
18/11/2022 21:30:00;40;32;14,26;13,12;31,01;1,14;23,9;10;0,0683
18/11/2022 22:30:00;34;25;10,47;9,89;20,21;0,58;25,12;7;0,063
18/11/2022 23:30:00;27;26;9,2;8,84;14,82;0,36;25,99;10;0,0284
19/11/2022 00:30:00;27;26;7,51;7,11;13,1;0,4;27,09;6;0,0151
19/11/2022 01:30:00;31;26;13,09;12,37;11,12;0,72;18,69;11;0,0254
19/11/2022 02:30:00;32;30;13,22;12,24;9,44;0,98;14,12;9;0,0317
19/11/2022 03:30:00;29;26;12,01;11,26;7,62;0,75;14,44;6;0,0292
19/11/2022 04:30:00;27;20;9,88;9,23;7,13;0,65;15,41;14;0,021
19/11/2022 05:30:00;25;24;11,49;10,18;6,53;1,31;11,59;13;0,0313
19/11/2022 06:30:00;26;24;14,45;10,79;7,07;3,66;10,82;12;0,0462
19/11/2022 07:30:00;29;22;17,99;13,79;10,6;4,2;15,91;6;0,0505
19/11/2022 08:30:00;40;30;21,34;15,9;27,01;5,44;23,3;8;0,0202
19/11/2022 09:30:00;49;36;28,71;22,25;53,17;6,46;23,92;10;0,0041
19/11/2022 10:30:00;62;42;22,14;18,05;55,77;4,09;30,18;8;0,0037
19/11/2022 11:30:00;97;55;13,89;11,4;43,56;2,49;37,98;9;0,0072
19/11/2022 12:30:00;90;52;12,19;10,26;36,1;1,93;39,52;10;0,0089
19/11/2022 13:30:00;;;;;;;;;
19/11/2022 14:30:00;;;;;;;;;
19/11/2022 15:30:00;114;62;9,43;7,73;21,2;1,7;36,08;2;0,1517
19/11/2022 16:30:00;99;63;22,77;17,06;71,93;5,71;26,56;10;0,0111
19/11/2022 17:30:00;65;46;25,54;19,59;66,49;5,95;22,88;11;0,0012
19/11/2022 18:30:00;50;39;29,37;21,02;73,68;8,35;18,61;12;0,0118
19/11/2022 19:30:00;38;37;48,36;30,97;154,12;17,39;9,21;15;0,0222
19/11/2022 20:30:00;38;30;14,34;12,74;64,51;1,6;24,21;8;0,0368
19/11/2022 21:30:00;33;25;8,44;7,7;37,06;0,74;28,17;8;0,0325
19/11/2022 22:30:00;31;28;7,28;6,77;27,1;0,51;29,1;10;0,0346
19/11/2022 23:30:00;27;20;5,55;5,39;20,49;0,16;31,68;12;0,0036
20/11/2022 00:30:00;30;23;4,85;4,63;17,87;0,22;31,6;10;0,0103
20/11/2022 01:30:00;32;25;4,44;4,22;15,83;0,22;32,01;7;0,0054
20/11/2022 02:30:00;26;22;4,86;4,86;14,16;0;30,48;5;0,0042
20/11/2022 03:30:00;30;22;10,02;9,3;22,08;0,72;26,92;5;0,0051
20/11/2022 04:30:00;29;24;5,66;5,37;14,61;0,29;29,34;6;0,0063
20/11/2022 05:30:00;25;19;6,51;6,12;12,41;0,39;27,62;8;0,0026
20/11/2022 06:30:00;23;23;6,93;6,37;11,53;0,56;27,8;10;0,0027
20/11/2022 07:30:00;26;21;4,97;4,48;9,87;0,49;35,02;10;0,0036
20/11/2022 08:30:00;33;27;17,83;13,86;32,19;3,97;29,87;7;0,0004
20/11/2022 09:30:00;29;21;19,63;16,17;40,73;3,46;31,86;4;0,0023
20/11/2022 10:30:00;53;43;17,42;14,54;41,31;2,88;36,89;7;0,0088
20/11/2022 11:30:00;72;59;19,46;15,89;58,62;3,57;36,61;8;0,0154
20/11/2022 12:30:00;99;60;24,3;18,16;78,21;6,14;33,06;15;0,0174
20/11/2022 13:30:00;113;66;29,2;22,26;114,6;6,94;28,41;16;0,0102
20/11/2022 14:30:00;131;80;21,88;17,18;89,87;4,7;32,14;12;0,0042
20/11/2022 15:30:00;96;62;31,76;24,64;122,13;7,12;25,23;18;0,003
20/11/2022 16:30:00;67;49;26,92;21,83;105,36;5,09;26,93;11;0,0028
20/11/2022 17:30:00;54;32;14,63;13,39;56,51;1,24;33,48;13;0,0024
20/11/2022 18:30:00;50;44;27,82;21,61;54,24;6,21;22,91;13;0,0158
20/11/2022 19:30:00;43;38;66,96;37,36;162,72;29,6;6,47;18;0,0247
20/11/2022 20:30:00;39;35;44,5;29,75;143,14;14,75;13,25;15;0,0281
20/11/2022 21:30:00;35;30;13,4;12,11;56,53;1,29;27,77;10;0,0299
20/11/2022 22:30:00;38;25;41,93;29,71;92,77;12,22;8,53;12;0,0259
20/11/2022 23:30:00;25;23;20,49;17,05;69,51;3,44;20,81;7;0,0166
21/11/2022 00:30:00;26;25;7,92;7,22;38,05;0,7;25,79;9;0,0124
21/11/2022 01:30:00;27;23;7,66;7,14;29,57;0,52;25,04;6;0,0142
21/11/2022 02:30:00;25;21;7,99;7,25;26,11;0,74;25,04;1;0,0116
21/11/2022 03:30:00;23;22;8,04;7,46;24,21;0,58;26,74;7;0,0042
21/11/2022 04:30:00;26;24;8,67;8,08;22,02;0,59;24,06;6;0,0164
21/11/2022 05:30:00;27;22;10,17;9,27;19,75;0,9;22,75;4;0,0194
21/11/2022 06:30:00;24;23;13,74;12,21;16,93;1,53;23,31;8;0,0457
21/11/2022 07:30:00;49;35;37,89;25,44;42,06;12,45;15,9;14;0,0915
21/11/2022 08:30:00;42;37;46,21;31,75;99,68;14,46;20,62;9;0,0676
21/11/2022 09:30:00;44;34;34,52;28,43;82,74;6,09;30,84;10;0,0486
21/11/2022 10:30:00;72;52;23,2;20,18;56;3,02;40,7;13;0,04
21/11/2022 11:30:00;84;56;18,98;16,79;48,3;2,19;45,6;11;0,0446
21/11/2022 12:30:00;95;58;19,04;16,71;40,35;2,33;45,87;13;0,0514
21/11/2022 13:30:00;111;64;13,81;12,13;37,44;1,68;48,3;13;0,0407
21/11/2022 14:30:00;98;63;14,85;12,73;36,51;2,12;45,86;15;0,0268
21/11/2022 15:30:00;83;57;23,85;21,07;66,17;2,78;36,8;11;0,0374
21/11/2022 16:30:00;65;51;13,25;11,86;32,41;1,39;40,85;18;0,0343
21/11/2022 17:30:00;59;44;10,89;9,74;17,6;1,15;39,86;12;0,0587
21/11/2022 18:30:00;57;37;18,38;15,25;14,88;3,13;32,24;17;0,1027
21/11/2022 19:30:00;50;44;15,54;14,51;13,79;1,03;29,25;21;0,0854
21/11/2022 20:30:00;53;38;36,17;28,62;27,44;7,55;12,6;12;0,0854
21/11/2022 21:30:00;46;37;45,71;32,03;55,72;13,68;10,56;14;0,0807
21/11/2022 22:30:00;33;32;45,41;32,85;69,14;12,56;8,76;12;0,0589
21/11/2022 23:30:00;30;25;55,08;32,05;97,62;23,03;8,31;16;0,031
22/11/2022 00:30:00;27;19;25,13;20,42;68,3;4,71;20,98;7;0,0271
22/11/2022 01:30:00;25;21;12,57;11,82;37,12;0,75;28,57;4;0,0406
22/11/2022 02:30:00;28;22;8,4;7,7;26,21;0,7;33,02;3;0,0218
22/11/2022 03:30:00;26;20;14,15;13,29;23,42;0,86;30,98;8;0,0284
22/11/2022 04:30:00;27;22;26,52;24,9;36,91;1,62;25,19;12;0,0259
22/11/2022 05:30:00;29;18;16,02;15,04;31,13;0,98;33,51;12;0,0282
22/11/2022 06:30:00;30;21;10,09;9,28;21,45;0,81;40,09;12;0,054
22/11/2022 07:30:00;42;29;18,79;17,12;17,89;1,67;32,21;9;0,117
22/11/2022 08:30:00;54;44;38,12;31,53;36,44;6,59;19,73;15;0,1008
22/11/2022 09:30:00;69;44;49,06;36,97;68,45;12,09;15,79;17;0,0793
22/11/2022 10:30:00;48;35;12,81;11,63;26,88;1,18;45,1;12;0,0434
22/11/2022 11:30:00;43;31;10,42;9,69;15,52;0,73;44,88;8;0,0509
22/11/2022 12:30:00;36;30;10,62;9,67;12,47;0,95;42,32;7;0,0682
22/11/2022 13:30:00;56;53;12,57;11,4;16,96;1,17;41,84;15;0,0478
22/11/2022 14:30:00;51;50;12,52;11,43;14,71;1,09;38,01;7;0,0332
22/11/2022 15:30:00;56;52;11,34;10,11;12,31;1,23;35,36;8;0,0406
22/11/2022 16:30:00;58;48;12,03;10,81;14,5;1,22;34,71;18;0,0317
22/11/2022 17:30:00;61;48;46,48;31,33;49,44;15,15;12,76;15;0,0698
22/11/2022 18:30:00;98;69;33,68;26,87;27,61;6,81;26,39;27;0,1818
22/11/2022 19:30:00;67;57;18,98;17,3;16,26;1,68;40,78;28;0,1402
22/11/2022 20:30:00;41;39;14,6;12,93;13,36;1,67;43;15;0,088
22/11/2022 21:30:00;28;19;11,11;10,09;12,18;1,02;42,58;11;0,0636
22/11/2022 22:30:00;32;27;15,58;13,35;11,09;2,23;38,35;10;0,0703
22/11/2022 23:30:00;30;22;12,87;11,92;10,65;0,95;38,1;14;0,0713
23/11/2022 00:30:00;33;29;10;9,43;10,16;0,57;39,02;10;0,0657
23/11/2022 01:30:00;27;26;10,79;10,01;9,82;0,78;33,25;11;0,0694
23/11/2022 02:30:00;33;30;13,18;12,22;9,47;0,96;28,32;15;0,085
23/11/2022 03:30:00;23;21;10,1;9,38;9,68;0,72;34,88;13;0,0942
23/11/2022 04:30:00;17;14;7,83;7,14;9,57;0,69;39,84;10;0,0916
23/11/2022 05:30:00;18;12;5,41;4,94;9,45;0,47;49,31;9;0,0396
23/11/2022 06:30:00;20;20;6,9;6,35;9,18;0,55;46,13;7;0,0633
23/11/2022 07:30:00;19;17;18,15;16,02;9,02;2,13;32,25;8;0,1457
23/11/2022 08:30:00;15;14;24,19;21,82;8,65;2,37;27,91;11;0,2056
23/11/2022 09:30:00;20;17;15,11;13,32;8,18;1,79;35,98;9;0,1044
23/11/2022 10:30:00;28;20;14,35;12,62;7,85;1,73;36,98;14;0,1135
23/11/2022 11:30:00;20;19;12,65;10,64;6,99;2,01;42,19;9;0,096
23/11/2022 12:30:00;22;20;12,33;10,83;6,73;1,5;40,15;4;0,0731
23/11/2022 13:30:00;24;23;12,87;10,97;6,62;1,9;37,76;11;0,0715
23/11/2022 14:30:00;31;23;13,32;10,85;5,94;2,47;33,22;8;0,0519
23/11/2022 15:30:00;31;23;11,62;9,81;6,23;1,81;33,53;6;0,0399
23/11/2022 16:30:00;31;23;12,84;10,29;6,11;2,55;30,82;4;0,0635
23/11/2022 17:30:00;39;26;15,17;12,39;6,12;2,78;27,4;7;0,0747
23/11/2022 18:30:00;44;25;27,14;18,34;6,28;8,8;21,18;12;0,1368
